Particle_ID,x,y,z,vx,vy,vz,charge_q1,mass_m1
687,-500.0,-22.002090633971584,41.17851123817714,9.785856911968029,0.0,0.0,2.0,4.0
688,-500.0,26.949293319193686,-35.33854428401577,9.930039919129763,0.0,0.0,2.0,4.0
689,-500.0,-31.295625144247662,14.592789302303927,9.979062438668809,0.0,0.0,2.0,4.0
690,-500.0,-17.632076359575635,-26.712085384818497,10.145482617414665,0.0,0.0,2.0,4.0
691,-500.0,-7.4563561383583234,-34.32395713483607,9.836359698079352,0.0,0.0,2.0,4.0
692,-500.0,0.7610378684454986,18.34294151572705,10.19358610256806,0.0,0.0,2.0,4.0
693,-500.0,-25.759026758491977,9.368461990873321,10.013585590156628,0.0,0.0,2.0,4.0
694,-500.0,-38.516317526079646,25.48274583623312,9.990399933826614,0.0,0.0,2.0,4.0
695,-500.0,11.062004244163262,-19.053742355381765,9.98019402367811,0.0,0.0,2.0,4.0
696,-500.0,-21.136944675974423,-5.202834361781008,9.956373696781997,0.0,0.0,2.0,4.0
697,-500.0,8.123822142261226,-9.452832366958155,10.104811675926916,0.0,0.0,2.0,4.0
698,-500.0,-34.56372847257977,48.408946396651416,9.893147924591757,0.0,0.0,2.0,4.0
699,-500.0,-1.885989814518254,-20.77510432606121,10.034541418164386,0.0,0.0,2.0,4.0
700,-500.0,3.2589432551585844,-20.518276165323314,9.961581833429303,0.0,0.0,2.0,4.0
701,-500.0,-44.81764631775731,-14.545179117139263,9.92378665514859,0.0,0.0,2.0,4.0
702,-500.0,-16.339572180607945,6.459408129032148,10.25859751756839,0.0,0.0,2.0,4.0
703,-500.0,-36.55853230610258,-24.767725573625476,10.041905073475347,0.0,0.0,2.0,4.0
704,-500.0,-43.66250295272322,41.52899403792739,10.061326554466115,0.0,0.0,2.0,4.0
705,-500.0,48.996023238994525,-23.43144351337365,10.113777678066866,0.0,0.0,2.0,4.0
706,-500.0,-17.764615502527704,39.58157315601947,9.857865005468145,0.0,0.0,2.0,4.0
707,-500.0,30.987444585463493,-39.652493635341536,10.175229190912203,0.0,0.0,2.0,4.0
708,-500.0,-24.535934523623617,15.656270239965238,9.749104282150492,0.0,0.0,2.0,4.0
709,-500.0,18.15027222239293,40.698551843824376,9.923123358996149,0.0,0.0,2.0,4.0
710,-500.0,26.02278598896865,-33.125056160177046,9.95409683268211,0.0,0.0,2.0,4.0
711,-500.0,9.563874060784428,46.8326960099255,10.058172336497051,0.0,0.0,2.0,4.0
712,-500.0,-2.8423811449841594,-4.711663958448831,10.021871826614149,0.0,0.0,2.0,4.0
713,-500.0,-8.81590858527315,44.57151084410245,9.98331852593016,0.0,0.0,2.0,4.0
714,-500.0,-15.113173345700467,17.682004363004694,9.998800265537227,0.0,0.0,2.0,4.0
715,-500.0,42.95291442478259,-19.841313012644846,9.902197697647743,0.0,0.0,2.0,4.0
716,-500.0,33.06194077877291,-31.16974750828936,9.850276760551584,0.0,0.0,2.0,4.0
717,-500.0,46.50269106665125,-19.62649537749006,10.072651162233607,0.0,0.0,2.0,4.0
718,-500.0,-37.57027765144553,-40.6982590737325,10.069370611253618,0.0,0.0,2.0,4.0
719,-500.0,23.086747520364426,-35.61320336566702,10.158449437515706,0.0,0.0,2.0,4.0
720,-500.0,43.83404568210378,-39.533955965351886,9.92099829031848,0.0,0.0,2.0,4.0
721,-500.0,-31.876693383433985,-7.705645625844227,10.069281521030092,0.0,0.0,2.0,4.0
722,-500.0,-43.350373263322254,29.557837625758637,9.971629327163527,0.0,0.0,2.0,4.0
723,-500.0,24.11206492900591,-35.86164457836598,10.119047498519349,0.0,0.0,2.0,4.0
724,-500.0,7.447311317991193,-36.96795668276641,10.102196277667813,0.0,0.0,2.0,4.0
725,-500.0,34.1828776758272,14.342894951733072,10.021120939922445,0.0,0.0,2.0,4.0
726,-500.0,-36.02276233737105,-30.28170180319337,9.966046984333401,0.0,0.0,2.0,4.0
727,-500.0,29.52673118598902,-40.23899618910084,10.096093217860826,0.0,0.0,2.0,4.0
728,-500.0,-29.837267995225545,-33.31514217944223,10.064690452325657,0.0,0.0,2.0,4.0
729,-500.0,-33.63440571342955,42.37313958767761,9.931555959791382,0.0,0.0,2.0,4.0
730,-500.0,-33.57342020690071,32.14712527761908,9.867220132652056,0.0,0.0,2.0,4.0
731,-500.0,31.45747202313821,-14.59354376449059,9.971146709931821,0.0,0.0,2.0,4.0
732,-500.0,16.519722069620016,15.582076732739282,10.151541381534821,0.0,0.0,2.0,4.0
733,-500.0,2.306542476911929,3.727567366803811,10.114648715873304,0.0,0.0,2.0,4.0
734,-500.0,-14.116951587649751,17.7124263482564,9.888767253032942,0.0,0.0,2.0,4.0
735,-500.0,37.72005408131082,18.267115246275935,9.883224258410008,0.0,0.0,2.0,4.0
736,-500.0,-10.755489257736464,12.873401505999297,10.12746838496795,0.0,0.0,2.0,4.0
737,-500.0,31.659943947157714,-23.389863146269143,9.886436409524217,0.0,0.0,2.0,4.0
738,-500.0,-6.086509142978159,-46.09935792371819,10.0509295323642,0.0,0.0,2.0,4.0
739,-500.0,-12.30555705750924,-4.443321800989118,9.938392878466368,0.0,0.0,2.0,4.0
740,-500.0,-3.732021433039357,39.09738846907038,10.161704492452168,0.0,0.0,2.0,4.0
741,-500.0,-19.86221258358579,6.949725851857593,9.922957520086213,0.0,0.0,2.0,4.0
742,-500.0,24.760938017625108,33.239104170190785,10.114336153020583,0.0,0.0,2.0,4.0
743,-500.0,0.27203900924791213,49.16243429612281,10.018485865406037,0.0,0.0,2.0,4.0
744,-500.0,-26.77873048531827,-33.63837958617238,10.02521948542343,0.0,0.0,2.0,4.0
745,-500.0,39.95745732745685,19.177763914198238,9.80296914186486,0.0,0.0,2.0,4.0
746,-500.0,-11.610877862678862,17.429357370002464,9.779708664679427,0.0,0.0,2.0,4.0
747,-500.0,4.355286111398861,47.99554473582785,9.977943405973269,0.0,0.0,2.0,4.0
748,-500.0,40.6472110964547,48.56007339528003,10.024690606341661,0.0,0.0,2.0,4.0
749,-500.0,12.42379959139921,18.66786117241294,9.887480217226228,0.0,0.0,2.0,4.0
750,-500.0,-38.31019592916359,-25.638520801780572,9.891130658952365,0.0,0.0,2.0,4.0
751,-500.0,43.98321236134751,29.85558381305991,10.056147262982613,0.0,0.0,2.0,4.0
752,-500.0,12.770805307141785,-39.29708657889619,10.056285448045713,0.0,0.0,2.0,4.0
753,-500.0,-16.50943853429139,28.069930417162865,9.986225893961207,0.0,0.0,2.0,4.0
754,-500.0,-36.072792733661274,41.01961241446965,10.078020172118608,0.0,0.0,2.0,4.0
755,-500.0,29.402518927029604,-11.716660523156477,9.882579770427986,0.0,0.0,2.0,4.0
756,-500.0,12.00727559285135,13.063529498308043,9.964406508291303,0.0,0.0,2.0,4.0
757,-500.0,3.3461091976321526,-6.985726790317372,10.164787760578367,0.0,0.0,2.0,4.0
758,-500.0,39.389258305095765,-6.2234945011871545,10.006832212993983,0.0,0.0,2.0,4.0
759,-500.0,28.85972112245308,-18.962911089187994,10.0126312514587,0.0,0.0,2.0,4.0
760,-500.0,-34.832512026724885,26.212962045032455,10.230594658596774,0.0,0.0,2.0,4.0
761,-500.0,-18.827793220445177,43.61765641665052,9.860065783415124,0.0,0.0,2.0,4.0
762,-500.0,-25.151086018553425,44.07508592344611,10.07964303666421,0.0,0.0,2.0,4.0
763,-500.0,24.394629257267695,-32.52187151250662,10.16639862798081,0.0,0.0,2.0,4.0
764,-500.0,-46.64675652642206,37.474364965656605,9.967514207350145,0.0,0.0,2.0,4.0
765,-500.0,6.98896848713165,23.74314414271221,10.085963078685484,0.0,0.0,2.0,4.0
766,-500.0,26.24586857406905,-24.716259930971074,9.90179805027891,0.0,0.0,2.0,4.0
767,-500.0,37.67656367617495,-43.27153870784854,9.931326760443264,0.0,0.0,2.0,4.0
768,-500.0,-15.79182512840925,-23.200273311562203,10.038496641604764,0.0,0.0,2.0,4.0
769,-500.0,32.12573046720128,41.220823678152556,10.07985666731106,0.0,0.0,2.0,4.0
770,-500.0,-38.936826304479276,13.317867489577232,10.112093651240624,0.0,0.0,2.0,4.0
771,-500.0,34.645229173451824,22.105466089787186,10.15696285869395,0.0,0.0,2.0,4.0
772,-500.0,-37.25113376680176,-24.284764889090415,9.993255344144481,0.0,0.0,2.0,4.0
773,-500.0,-10.271270943963273,21.93881555748203,10.119361175517259,0.0,0.0,2.0,4.0
774,-500.0,29.729536577955358,-47.18784937220762,9.965769515655085,0.0,0.0,2.0,4.0
775,-500.0,-35.00825726512262,-12.467865422698623,10.090209131158828,0.0,0.0,2.0,4.0
776,-500.0,-27.07486047673585,12.675334854233121,10.020748879785218,0.0,0.0,2.0,4.0
777,-500.0,22.225256839306624,-35.39034344586798,10.044567790708193,0.0,0.0,2.0,4.0
778,-500.0,22.003653654607433,32.300357444693475,10.042350787402203,0.0,0.0,2.0,4.0
779,-500.0,14.11476328852973,-26.496870118808136,9.83952949902022,0.0,0.0,2.0,4.0
780,-500.0,19.394844446709996,15.228111281844619,9.887587814113923,0.0,0.0,2.0,4.0
781,-500.0,4.272444334759619,-9.480285742467032,10.010254143981753,0.0,0.0,2.0,4.0
782,-500.0,-24.820094109304726,9.604359547764716,9.831272092035883,0.0,0.0,2.0,4.0
783,-500.0,-15.430400649608053,-39.254944737109184,10.083121110319976,0.0,0.0,2.0,4.0
784,-500.0,-31.840228319857435,-48.30872000783927,10.087155596628815,0.0,0.0,2.0,4.0
785,-500.0,40.84505613336283,40.95644273803012,10.03271705528778,0.0,0.0,2.0,4.0
786,-500.0,8.339179476612046,-23.03699912328172,9.887886598724208,0.0,0.0,2.0,4.0
787,-500.0,-9.914858323636011,31.96770027804591,10.138013893886852,0.0,0.0,2.0,4.0
788,-500.0,-3.7994196355867302,49.935030047220025,10.203721063971836,0.0,0.0,2.0,4.0
789,-500.0,44.728333961181534,-28.856874200108884,10.014707682744598,0.0,0.0,2.0,4.0
790,-500.0,-34.66485968839198,-23.48292588166444,10.051053537845124,0.0,0.0,2.0,4.0
791,-500.0,8.622983201679723,16.285978763466574,10.020173865479604,0.0,0.0,2.0,4.0
792,-500.0,0.5888678884466003,46.54486346006212,10.05303691889988,0.0,0.0,2.0,4.0
793,-500.0,11.14542354346478,41.58143481907439,9.98804412433736,0.0,0.0,2.0,4.0
794,-500.0,-48.18898161791595,0.2875520065584922,9.99654357601562,0.0,0.0,2.0,4.0
795,-500.0,37.21239089441515,29.51102825267246,10.090571760049736,0.0,0.0,2.0,4.0
796,-500.0,43.21182824836124,-36.425414690009895,10.234562416189645,0.0,0.0,2.0,4.0
797,-500.0,6.513318358920891,47.743818420401226,9.859992876559826,0.0,0.0,2.0,4.0
798,-500.0,19.665082387689225,46.435323403598645,9.989618751559703,0.0,0.0,2.0,4.0
799,-500.0,42.24993811772957,-33.627104212082905,9.881953951476792,0.0,0.0,2.0,4.0
800,-500.0,20.723863431339865,-20.05768751968934,10.15920248985761,0.0,0.0,2.0,4.0
801,-500.0,-34.74609570857386,-39.984500249323304,9.94122620306801,0.0,0.0,2.0,4.0
802,-500.0,7.628836016681319,-22.82824011018203,9.855679920621421,0.0,0.0,2.0,4.0
803,-500.0,10.67150463828559,31.595578941520657,10.063818699884857,0.0,0.0,2.0,4.0
804,-500.0,-7.586932869761398,-12.16843928347405,10.174431111474311,0.0,0.0,2.0,4.0
805,-500.0,23.644423562472284,-41.16030328532416,10.066359786856076,0.0,0.0,2.0,4.0
806,-500.0,43.43670147690149,-15.777447522109547,10.020479787728192,0.0,0.0,2.0,4.0
807,-500.0,42.55685129067763,48.13833342412801,10.0409140922776,0.0,0.0,2.0,4.0
808,-500.0,-4.916062859586788,12.968359525920292,10.141484066282555,0.0,0.0,2.0,4.0
809,-500.0,-38.676195415924475,-8.383905359384222,9.912580072998585,0.0,0.0,2.0,4.0
810,-500.0,48.48411989623345,-33.346148650273,9.988815289591368,0.0,0.0,2.0,4.0
811,-500.0,33.889808644593415,48.61767972836948,9.954730985149046,0.0,0.0,2.0,4.0
812,-500.0,-37.53373187967331,32.08490092631287,9.88321346927083,0.0,0.0,2.0,4.0
813,-500.0,42.08418826173724,-21.85226975490806,9.96716247405832,0.0,0.0,2.0,4.0
814,-500.0,36.98963620621282,-42.993130427881056,10.110772109598244,0.0,0.0,2.0,4.0
815,-500.0,1.883805712607213,-44.3374442622442,10.056660214839273,0.0,0.0,2.0,4.0
816,-500.0,9.127543574492925,-37.96218504944662,10.06443105001082,0.0,0.0,2.0,4.0
817,-500.0,-10.099729612986977,8.076858361442163,10.014647561165331,0.0,0.0,2.0,4.0
818,-500.0,-44.52383611779687,42.87634212054924,10.052332378272858,0.0,0.0,2.0,4.0
819,-500.0,-16.480275835409905,-0.32565719940155446,9.91994096576519,0.0,0.0,2.0,4.0
820,-500.0,30.285344859801143,34.29454824561972,9.969049011407277,0.0,0.0,2.0,4.0
821,-500.0,-49.53679769953971,-5.411338014019215,10.019200423696867,0.0,0.0,2.0,4.0
822,-500.0,-16.65008283088558,20.858354576782517,10.02775158588819,0.0,0.0,2.0,4.0
823,-500.0,-10.183130640905667,23.187273728650084,10.032018785492188,0.0,0.0,2.0,4.0
824,-500.0,3.7395602937922874,-32.603629409666134,9.986166471798363,0.0,0.0,2.0,4.0
825,-500.0,41.98556164127605,-13.878394102418824,9.962257659886967,0.0,0.0,2.0,4.0
826,-500.0,-15.365400563403874,13.73021565380239,10.315777128304429,0.0,0.0,2.0,4.0
827,-500.0,-15.30467981037723,-42.93033918156338,10.09067872729324,0.0,0.0,2.0,4.0
828,-500.0,23.75012481097484,-13.845981223704342,10.041314747595262,0.0,0.0,2.0,4.0
829,-500.0,-4.778205911019285,3.4799466281192437,9.976679150179361,0.0,0.0,2.0,4.0
830,-500.0,-27.539517706001803,49.62244930446387,9.954878117305613,0.0,0.0,2.0,4.0
831,-500.0,-4.7560483867306615,-2.546643737755929,9.986919940627304,0.0,0.0,2.0,4.0
832,-500.0,-35.914297962020015,31.605675711432355,10.029282884358668,0.0,0.0,2.0,4.0
833,-500.0,-32.36130134937767,-6.793271493338224,9.811956445593692,0.0,0.0,2.0,4.0
834,-500.0,-0.1632227260520267,29.639072261970895,9.843061040462532,0.0,0.0,2.0,4.0
835,-500.0,-8.107455049545209,9.541480162010842,9.936311761106104,0.0,0.0,2.0,4.0
836,-500.0,41.48459010681,38.65954415023984,10.020713943677857,0.0,0.0,2.0,4.0
837,-500.0,-13.76061008833669,-8.90574476498901,9.976072685284814,0.0,0.0,2.0,4.0
838,-500.0,8.058835027804342,10.430441982147883,10.147812122609949,0.0,0.0,2.0,4.0
839,-500.0,13.22642879195304,13.001868061882739,9.851760321300423,0.0,0.0,2.0,4.0
840,-500.0,-48.69055434116664,-8.261705819952667,9.924865453039663,0.0,0.0,2.0,4.0
841,-500.0,16.353737201671066,-35.568795631251845,10.15200917409911,0.0,0.0,2.0,4.0
842,-500.0,-32.19640331302486,-40.644059308766444,10.013111932467515,0.0,0.0,2.0,4.0
843,-500.0,46.10703174694551,-48.33284494003669,10.088484258280117,0.0,0.0,2.0,4.0
844,-500.0,-35.133727224688705,37.35342642452146,10.205124694326946,0.0,0.0,2.0,4.0
845,-500.0,-8.537587627297626,-26.352508776130545,9.930619558209818,0.0,0.0,2.0,4.0
846,-500.0,-41.465033192135614,-28.849325071823195,9.990068566220797,0.0,0.0,2.0,4.0
847,-500.0,49.68742518459473,23.603540042606554,9.972757309906912,0.0,0.0,2.0,4.0
848,-500.0,0.21950103312425995,-17.99838869126083,9.804540699551673,0.0,0.0,2.0,4.0
849,-500.0,9.538501732004377,0.6044692411836579,9.968960319624403,0.0,0.0,2.0,4.0
850,-500.0,-43.29235226115725,-33.74889347025437,10.088106218738066,0.0,0.0,2.0,4.0
851,-500.0,24.996047039917784,45.97457214619692,10.054058954181224,0.0,0.0,2.0,4.0
852,-500.0,-29.009440690441423,35.15814000172374,10.061908316938801,0.0,0.0,2.0,4.0
853,-500.0,39.80542894407138,36.37896229650033,9.96244910193605,0.0,0.0,2.0,4.0
854,-500.0,-29.486035951799284,-9.322625142799481,9.934390276399435,0.0,0.0,2.0,4.0
855,-500.0,-30.931227933633345,26.236121370717285,10.126925567189861,0.0,0.0,2.0,4.0
856,-500.0,-46.34503321519051,-35.61238446102198,9.950268285364233,0.0,0.0,2.0,4.0
857,-500.0,-2.793305489000076,-49.13809974082197,10.02940820387932,0.0,0.0,2.0,4.0
858,-500.0,6.484113326261642,-48.00270674219719,10.016333468067755,0.0,0.0,2.0,4.0
859,-500.0,-43.42913605716476,8.660173740456045,10.146171701625711,0.0,0.0,2.0,4.0
860,-500.0,27.552761669501052,-4.460509475205917,10.097141235767236,0.0,0.0,2.0,4.0
861,-500.0,-4.671116525197242,1.8015348908519755,9.870474137933288,0.0,0.0,2.0,4.0
862,-500.0,2.4390269327580043,-49.25368595827806,9.881244683322496,0.0,0.0,2.0,4.0
863,-500.0,-5.923725306177182,-7.731338034257426,10.057890981806914,0.0,0.0,2.0,4.0
864,-500.0,-9.9236939124674,21.806816120086083,9.993566235262083,0.0,0.0,2.0,4.0
865,-500.0,5.9640331308217895,-5.730629803256413,9.954482821604623,0.0,0.0,2.0,4.0
866,-500.0,-34.475975406928754,23.221920631222233,10.101562788399447,0.0,0.0,2.0,4.0
867,-500.0,-31.80718695047289,-26.69810356031652,10.018745938208891,0.0,0.0,2.0,4.0
868,-500.0,36.17856210135173,31.314200448172542,10.005245738688945,0.0,0.0,2.0,4.0
869,-500.0,44.61154621336327,8.843124045345228,10.077982864075505,0.0,0.0,2.0,4.0
870,-500.0,-12.669068372024704,-28.923690057009377,9.962489100505644,0.0,0.0,2.0,4.0
871,-500.0,-22.925532685644622,-26.327952414616707,10.156851898547256,0.0,0.0,2.0,4.0
872,-500.0,14.399954323901582,12.803046456953702,9.921195237676699,0.0,0.0,2.0,4.0
873,-500.0,-9.126582890190363,32.99395932124433,10.065692906634208,0.0,0.0,2.0,4.0
874,-500.0,-47.461364433965514,-8.437221797084483,10.143383283865985,0.0,0.0,2.0,4.0
875,-500.0,-34.38474026338096,-24.16995708724078,9.86227045107279,0.0,0.0,2.0,4.0
876,-500.0,21.59722288473975,36.70116069106004,9.965666482414756,0.0,0.0,2.0,4.0
877,-500.0,15.892394191015143,16.926829175083498,10.114220739288555,0.0,0.0,2.0,4.0
878,-500.0,-47.29040074965165,-5.191451271692351,10.115724454773103,0.0,0.0,2.0,4.0
879,-500.0,-27.802783806705055,-1.209980472069816,9.982850439961176,0.0,0.0,2.0,4.0
880,-500.0,-26.89252034119286,-29.57435320636036,9.926532890632314,0.0,0.0,2.0,4.0
881,-500.0,17.18927435987284,12.680263006484395,10.095593582233077,0.0,0.0,2.0,4.0
882,-500.0,-48.02894622456358,-14.125748945711138,10.11835491025816,0.0,0.0,2.0,4.0
883,-500.0,-39.58914180154262,49.56451766743493,9.88353366514876,0.0,0.0,2.0,4.0
884,-500.0,29.99160853731894,-1.9816484738112123,9.879608635103361,0.0,0.0,2.0,4.0
885,-500.0,-32.14553379456664,-1.411439381038683,10.02252566819836,0.0,0.0,2.0,4.0
886,-500.0,15.274610785187477,6.585178741067189,10.062936063342889,0.0,0.0,2.0,4.0
887,-500.0,-26.18172189532735,41.675600311874675,9.970093091476995,0.0,0.0,2.0,4.0
888,-500.0,-40.05586072406548,30.081809985975028,10.067929381998235,0.0,0.0,2.0,4.0
889,-500.0,-25.682780900054592,-4.886993020215854,9.928986339316262,0.0,0.0,2.0,4.0
890,-500.0,22.22669318556592,21.8699265972796,9.788530640092626,0.0,0.0,2.0,4.0
891,-500.0,35.56964681062857,8.623549878076162,9.95760989276674,0.0,0.0,2.0,4.0
892,-500.0,33.02198645669915,-0.763295129875111,10.00632321465131,0.0,0.0,2.0,4.0
893,-500.0,-10.281647038154517,-30.768422721564946,9.972416004010354,0.0,0.0,2.0,4.0
894,-500.0,16.808513657064623,-3.606373654510911,9.884139673634051,0.0,0.0,2.0,4.0
895,-500.0,-29.501570458417902,-25.418141297742537,9.818435102412119,0.0,0.0,2.0,4.0
896,-500.0,-20.685226973898672,41.484214985165465,9.94859111956321,0.0,0.0,2.0,4.0
897,-500.0,39.63358185211197,-16.459318650365304,10.089765577164975,0.0,0.0,2.0,4.0
898,-500.0,-48.699807648926395,45.22640145333723,10.125619743941368,0.0,0.0,2.0,4.0
899,-500.0,-41.4491469145532,3.3055290094711225,10.118771338413845,0.0,0.0,2.0,4.0
900,-500.0,-29.21137448539727,13.154437867616032,9.918409046485145,0.0,0.0,2.0,4.0
901,-500.0,-47.34677961261803,4.29404444893278,9.884629367636963,0.0,0.0,2.0,4.0
902,-500.0,-31.856456491020268,-37.06193830332991,10.049663461497989,0.0,0.0,2.0,4.0
903,-500.0,8.304156096969216,-12.4178780992059,10.063510001159793,0.0,0.0,2.0,4.0
904,-500.0,-7.857544940750202,-40.08538877223761,10.040016960520049,0.0,0.0,2.0,4.0
905,-500.0,39.26717110769748,12.295404418338173,9.798593672576224,0.0,0.0,2.0,4.0
906,-500.0,31.744356173844096,-5.312580479956111,9.913311541511654,0.0,0.0,2.0,4.0
907,-500.0,-15.8182648302124,27.798497157093678,9.997031120971402,0.0,0.0,2.0,4.0
908,-500.0,-24.05765665687075,-27.952951900063017,10.048721819463042,0.0,0.0,2.0,4.0
909,-500.0,-12.030759183273311,-33.54339415706651,10.076730736260249,0.0,0.0,2.0,4.0
910,-500.0,9.029494251480777,-9.366776903623219,10.014425352228203,0.0,0.0,2.0,4.0
911,-500.0,-23.193635917712374,42.65853832183811,10.033078380653823,0.0,0.0,2.0,4.0
912,-500.0,12.414890784913403,21.042181501241174,10.00848654583611,0.0,0.0,2.0,4.0
913,-500.0,-9.058834780875955,-8.107637520708131,10.068561937421848,0.0,0.0,2.0,4.0
914,-500.0,5.204718085198024,1.7272169754310553,10.031286565149092,0.0,0.0,2.0,4.0
915,-500.0,-6.387347086468331,-41.57869888229017,10.00657376600473,0.0,0.0,2.0,4.0
916,-500.0,-20.55342404580823,48.457589637611306,9.973163120086262,0.0,0.0,2.0,4.0
917,-500.0,44.84533069621567,16.6407304694919,10.008129142504249,0.0,0.0,2.0,4.0
918,-500.0,26.360579415976076,-21.459593153657753,10.048459137883928,0.0,0.0,2.0,4.0
919,-500.0,-35.988682423354746,8.58083942152443,10.026747538889806,0.0,0.0,2.0,4.0
920,-500.0,36.84679758979128,-39.0517633931006,10.038082641834526,0.0,0.0,2.0,4.0
921,-500.0,-1.2568801750486358,46.58366688075836,10.134272186135119,0.0,0.0,2.0,4.0
922,-500.0,39.45522268940914,-32.521501211663406,10.026516392274658,0.0,0.0,2.0,4.0
923,-500.0,29.985525594731527,14.803031805521414,9.935100147952685,0.0,0.0,2.0,4.0
924,-500.0,-7.478649553076657,-25.454553746106956,10.088360678599416,0.0,0.0,2.0,4.0
925,-500.0,-47.75306916798826,21.756138264853575,9.863380166233108,0.0,0.0,2.0,4.0
926,-500.0,-23.132264061505392,27.682136724028112,9.89185866192607,0.0,0.0,2.0,4.0
927,-500.0,4.163421466086689,17.34197289114327,10.033584726472007,0.0,0.0,2.0,4.0
928,-500.0,13.347821982614725,11.449946025519253,10.051639666778659,0.0,0.0,2.0,4.0
929,-500.0,-24.211231456679773,39.24690939520117,9.8754948776496,0.0,0.0,2.0,4.0
930,-500.0,-36.06439259271759,-42.1373289010242,9.961718251901326,0.0,0.0,2.0,4.0
931,-500.0,33.493023679929905,-16.908523421980483,9.939391616778034,0.0,0.0,2.0,4.0
932,-500.0,48.440218070355215,-25.171252036915405,9.95133236771184,0.0,0.0,2.0,4.0
933,-500.0,2.5690182302685827,48.801396206542165,10.094359777627295,0.0,0.0,2.0,4.0
934,-500.0,-32.83207141516965,-11.061022033312653,10.070650546354726,0.0,0.0,2.0,4.0
935,-500.0,-22.769267348063103,23.26126992403988,9.998087782014629,0.0,0.0,2.0,4.0
936,-500.0,-48.16093234525333,18.47251638810046,9.945403807288507,0.0,0.0,2.0,4.0
937,-500.0,41.4298806560499,-28.791876252262227,9.865035032977985,0.0,0.0,2.0,4.0
938,-500.0,-38.22489171098589,-26.100231978844867,10.142018493878195,0.0,0.0,2.0,4.0
939,-500.0,7.651647551425356,-21.87154364469659,10.059211390028493,0.0,0.0,2.0,4.0
940,-500.0,-22.5944779312794,-8.887272174062076,9.929333089592687,0.0,0.0,2.0,4.0
941,-500.0,5.417800251579344,-26.56749343494732,10.071959949762489,0.0,0.0,2.0,4.0
942,-500.0,15.142038835186426,-48.03485172531522,9.992977637942538,0.0,0.0,2.0,4.0
943,-500.0,32.97418037072016,37.93930568071954,9.971289049513766,0.0,0.0,2.0,4.0
944,-500.0,-29.35787282393968,46.5609831380884,10.04352115282896,0.0,0.0,2.0,4.0
945,-500.0,-48.90041713415195,-15.842961296843207,9.925850175008728,0.0,0.0,2.0,4.0
946,-500.0,-36.31143699311927,-16.14931205745271,9.965624348048989,0.0,0.0,2.0,4.0
947,-500.0,40.001864184810515,-49.2908187225629,10.012146106419955,0.0,0.0,2.0,4.0
948,-500.0,37.38900775625153,18.02506883303741,9.950054880711479,0.0,0.0,2.0,4.0
949,-500.0,9.74131021703083,32.54398957486288,10.066908521026752,0.0,0.0,2.0,4.0
950,-500.0,10.051686043365336,-35.33916996399968,10.186906650367826,0.0,0.0,2.0,4.0
951,-500.0,16.503667454625543,-34.033365063284926,9.924570186739286,0.0,0.0,2.0,4.0
952,-500.0,-32.46287213765504,29.008324997143774,9.833487470369596,0.0,0.0,2.0,4.0
953,-500.0,41.441194592495975,11.629074835414464,9.799825983252374,0.0,0.0,2.0,4.0
954,-500.0,-8.122947510792692,-45.5139442372283,9.984953185850502,0.0,0.0,2.0,4.0
955,-500.0,-11.686147175050252,12.254699046228168,9.933683540987381,0.0,0.0,2.0,4.0
956,-500.0,1.8917705282837574,-19.108227715623393,10.020786050106707,0.0,0.0,2.0,4.0
957,-500.0,-45.303403322494496,-13.127484452915404,10.01325976720261,0.0,0.0,2.0,4.0
958,-500.0,-33.37166312439206,26.973141829688018,9.83967831533859,0.0,0.0,2.0,4.0
959,-500.0,23.803361642637043,31.09351926726106,9.81851161705186,0.0,0.0,2.0,4.0
960,-500.0,-41.72013320748735,-9.964337316016938,10.02959332403461,0.0,0.0,2.0,4.0
961,-500.0,10.315210946638821,44.715293600635476,10.013542883471995,0.0,0.0,2.0,4.0
962,-500.0,-25.465089031867905,-9.35372820479278,9.957418200163344,0.0,0.0,2.0,4.0
963,-500.0,-11.070438595802344,27.183603523010987,9.834285641486769,0.0,0.0,2.0,4.0
964,-500.0,-21.130626322930013,-1.6122735435740907,10.047139126276498,0.0,0.0,2.0,4.0
965,-500.0,-14.432728353505084,39.753232652208396,10.127189954542395,0.0,0.0,2.0,4.0
966,-500.0,21.904590518424556,40.776124365017864,10.027798244021891,0.0,0.0,2.0,4.0
967,-500.0,-20.2878284376825,-41.258319212891614,9.915252610943494,0.0,0.0,2.0,4.0
968,-500.0,6.640464029689717,43.64933313102257,10.004455216557115,0.0,0.0,2.0,4.0
969,-500.0,-2.3949597800900335,32.55348415204156,9.86338859190663,0.0,0.0,2.0,4.0
970,-500.0,16.367116536264817,29.13107143126669,10.10579607138388,0.0,0.0,2.0,4.0
971,-500.0,43.682973932475804,-29.908866031447758,10.008184433452953,0.0,0.0,2.0,4.0
972,-500.0,23.257209721025035,30.511920875466487,9.823184308824677,0.0,0.0,2.0,4.0
973,-500.0,-28.505962140924325,35.013273468503684,9.969932563955632,0.0,0.0,2.0,4.0
974,-500.0,-46.881686493871534,-21.084966554584906,10.046330151023422,0.0,0.0,2.0,4.0
975,-500.0,-23.77359557001749,45.22600783623237,9.966695237902448,0.0,0.0,2.0,4.0
976,-500.0,9.507793070025485,-45.01398536008357,9.972410427855982,0.0,0.0,2.0,4.0
