UserID,LogDate,AppOpens,MinutesActive
10276,2023-03-14,6,43.8
10276,2023-03-08,3,27.8
10276,2023-03-31,1,41.4
10277,2023-03-04,7,11.0
10277,2023-03-19,3,38.3
10277,2023-03-03,1,44.3
10277,2023-03-06,2,7.8
10277,2023-03-21,3,11.5
10277,2023-03-24,8,35.1
10277,2023-03-01,7,33.2
10277,2023-03-29,2,23.2
10278,2023-03-10,8,39.2
10278,2023-03-09,1,13.8
10279,2023-03-08,6,28.0
10279,2023-03-31,5,3.5
10279,2023-03-05,5,31.1
10279,2023-03-13,4,38.8
10279,2023-03-14,2,18.0
10279,2023-03-04,4,9.8
10279,2023-03-10,3,32.5
10280,2023-03-28,9,22.6
10280,2023-03-11,9,39.5
10280,2023-03-05,6,18.0
10280,2023-03-22,6,44.5
10280,2023-03-17,3,5.1
10280,2023-03-03,2,13.2
10280,2023-03-23,1,21.3
10280,2023-03-15,7,24.4
10280,2023-03-21,1,3.2
10280,2023-03-04,4,30.9
10280,2023-03-02,1,4.7
10280,2023-03-18,3,18.8
10280,2023-03-07,9,13.1
10280,2023-03-08,9,19.3
10280,2023-03-19,4,11.7
10281,2023-03-15,4,31.8
10281,2023-03-22,7,12.6
10281,2023-03-06,8,30.1
10281,2023-03-21,8,20.1
10281,2023-03-25,4,43.0
10281,2023-03-19,4,5.0
10281,2023-03-11,2,5.1
10281,2023-03-03,5,6.8
10281,2023-03-29,2,11.0
10281,2023-03-04,6,21.3
10281,2023-03-05,1,25.6
10281,2023-03-28,7,24.5
10281,2023-03-01,7,38.0
10281,2023-03-08,6,9.2
10281,2023-03-17,8,31.2
10281,2023-03-10,5,38.4
10281,2023-03-24,7,28.9
10281,2023-03-27,6,33.9
10282,2023-03-30,4,20.9
10282,2023-03-13,8,38.0
10282,2023-03-27,3,22.2
10282,2023-03-20,9,11.2
10282,2023-03-26,2,33.6
10282,2023-03-19,9,7.2
10282,2023-03-04,2,5.3
10282,2023-03-23,5,8.6
10282,2023-03-22,7,20.1
10282,2023-03-21,4,15.0
10282,2023-03-11,2,34.0
10282,2023-03-25,1,39.8
10282,2023-03-24,6,38.8
10282,2023-03-28,4,23.1
10282,2023-03-09,9,22.2
10284,2023-03-13,4,18.2
10284,2023-03-28,6,13.3
10284,2023-03-21,6,29.6
10284,2023-03-04,1,10.0
10284,2023-03-10,3,4.8
10284,2023-03-24,6,23.8
10284,2023-03-12,4,6.2
10284,2023-03-31,4,11.1
10284,2023-03-05,3,36.7
10285,2023-03-03,4,38.0
10285,2023-03-07,2,6.4
10285,2023-03-21,4,33.8
10285,2023-03-05,6,3.5
10285,2023-03-11,3,29.3
10285,2023-03-28,3,39.6
10285,2023-03-31,3,23.7
10285,2023-03-19,5,36.4
10285,2023-03-12,2,5.7
10285,2023-03-10,9,31.6
10285,2023-03-26,1,32.9
10285,2023-03-08,7,7.3
10285,2023-03-29,2,42.2
10285,2023-03-04,9,13.4
10285,2023-03-09,8,15.3
10285,2023-03-23,2,3.6
10285,2023-03-30,9,11.2
10286,2023-03-12,8,19.0
10286,2023-03-07,1,23.9
10286,2023-03-22,9,24.5
10286,2023-03-28,8,25.9
10286,2023-03-04,2,41.1
10286,2023-03-02,3,15.7
10287,2023-03-31,4,2.9
10288,2023-03-15,4,33.6
10288,2023-03-11,7,39.0
10288,2023-03-04,6,40.2
10288,2023-03-27,6,15.4
10288,2023-03-28,2,25.3
10288,2023-03-24,7,40.6
10288,2023-03-08,9,35.9
10288,2023-03-06,1,16.3
10288,2023-03-05,3,44.2
10288,2023-03-16,7,8.1
10288,2023-03-21,4,16.1
10288,2023-03-03,7,41.6
10288,2023-03-01,5,9.7
10288,2023-03-25,4,6.1
10288,2023-03-19,3,30.0
10288,2023-03-29,9,28.3
10288,2023-03-12,4,4.3
10288,2023-03-14,3,21.8
10288,2023-03-10,6,21.7
10290,2023-03-25,6,14.8
10290,2023-03-26,1,39.2
10290,2023-03-10,7,36.4
10290,2023-03-11,5,34.3
10290,2023-03-21,9,43.5
10290,2023-03-27,3,37.1
10290,2023-03-30,4,33.6
10290,2023-03-23,9,29.3
10290,2023-03-07,6,15.4
10290,2023-03-05,7,39.7
10290,2023-03-17,3,40.3
10290,2023-03-13,3,19.5
10290,2023-03-22,1,4.6
10290,2023-03-29,8,42.9
10290,2023-03-01,5,11.6
10290,2023-03-03,9,27.1
10290,2023-03-31,7,10.9
10290,2023-03-02,7,34.6
10290,2023-03-20,5,28.0
10290,2023-03-12,8,41.5
10290,2023-03-15,4,24.9
10290,2023-03-24,9,19.3
10290,2023-03-06,4,32.0
10290,2023-03-19,5,5.3
10290,2023-03-28,5,36.4
10290,2023-03-16,9,24.0
10291,2023-03-01,4,20.3
10291,2023-03-13,4,18.8
10291,2023-03-07,6,36.2
10291,2023-03-09,4,44.8
10291,2023-03-02,3,4.2
10291,2023-03-19,4,23.4
10291,2023-03-27,6,19.4
10291,2023-03-08,4,43.5
10291,2023-03-03,4,18.3
10291,2023-03-16,8,36.7
10291,2023-03-15,7,10.3
10291,2023-03-31,4,31.2
10291,2023-03-23,2,18.2
10291,2023-03-24,5,12.1
10291,2023-03-05,9,11.8
10292,2023-03-24,4,21.8
10292,2023-03-16,6,20.1
10292,2023-03-04,2,16.3
10292,2023-03-12,1,2.8
10292,2023-03-31,9,40.9
10292,2023-03-09,3,18.5
10293,2023-03-25,7,34.9
10293,2023-03-02,4,10.9
10293,2023-03-16,3,22.8
10293,2023-03-31,6,41.4
10293,2023-03-09,8,38.5
10293,2023-03-24,1,6.4
10293,2023-03-06,3,15.6
10293,2023-03-20,6,14.5
10293,2023-03-22,2,21.4
10293,2023-03-10,6,37.0
10293,2023-03-05,1,25.4
10293,2023-03-11,4,16.2
10293,2023-03-14,3,24.4
10293,2023-03-26,2,42.8
10293,2023-03-17,1,13.1
10293,2023-03-23,9,33.7
10293,2023-03-19,4,30.6
10294,2023-03-23,3,44.5
10294,2023-03-31,4,17.7
10294,2023-03-18,9,14.7
10294,2023-03-16,1,9.6
10294,2023-03-30,5,41.9
10294,2023-03-03,5,22.0
10294,2023-03-06,2,40.0
10294,2023-03-25,4,19.5
10294,2023-03-29,6,6.4
10294,2023-03-02,5,22.1
10294,2023-03-08,2,17.8
10294,2023-03-15,2,14.9
10294,2023-03-14,4,27.0
10294,2023-03-01,6,36.5
10294,2023-03-13,6,2.2
10294,2023-03-12,9,43.7
10294,2023-03-27,3,10.1
10294,2023-03-24,8,25.3
10295,2023-03-08,1,23.3
10295,2023-03-10,5,30.5
10295,2023-03-05,5,2.4
10295,2023-03-23,9,11.3
10295,2023-03-06,9,12.3
10295,2023-03-29,5,5.9
10295,2023-03-24,1,5.0
10295,2023-03-31,6,42.2
10295,2023-03-19,2,2.0
10295,2023-03-03,3,21.3
10295,2023-03-17,9,13.2
10296,2023-03-26,8,40.4
10296,2023-03-24,4,4.7
10296,2023-03-15,9,13.9
10296,2023-03-07,3,9.3
10296,2023-03-04,7,27.4
10296,2023-03-03,1,9.2
10296,2023-03-17,7,26.3
10296,2023-03-28,7,41.3
10296,2023-03-18,6,7.4
10296,2023-03-19,8,31.8
10296,2023-03-11,1,16.8
10297,2023-03-26,4,24.5
10297,2023-03-13,1,5.8
10297,2023-03-17,1,40.0
10297,2023-03-09,5,16.6
10297,2023-03-25,6,38.4
10297,2023-03-10,8,42.6
10297,2023-03-28,4,34.0
10297,2023-03-29,9,19.3
10297,2023-03-12,7,15.3
10297,2023-03-23,7,14.1
10297,2023-03-05,6,26.4
10297,2023-03-31,8,27.1
10297,2023-03-11,4,37.3
10297,2023-03-01,8,7.3
10297,2023-03-15,3,21.0
10297,2023-03-27,7,21.1
10297,2023-03-24,1,39.2
10297,2023-03-21,5,35.3
10297,2023-03-02,6,22.0
10298,2023-03-11,3,30.8
10298,2023-03-09,4,37.3
10298,2023-03-12,7,9.6
10298,2023-03-30,7,15.4
10298,2023-03-31,4,29.1
10298,2023-03-26,9,42.8
10298,2023-03-23,8,26.0
10298,2023-03-25,7,34.8
10298,2023-03-22,1,17.2
10298,2023-03-10,7,13.8
10298,2023-03-17,4,27.1
10299,2023-03-07,8,23.7
10299,2023-03-14,3,5.8
10299,2023-03-01,1,17.3
10299,2023-03-10,5,44.4
10299,2023-03-17,8,25.1
10299,2023-03-28,4,35.9
10299,2023-03-21,6,34.4
10299,2023-03-31,3,43.4
10299,2023-03-15,6,32.5
10299,2023-03-20,1,33.3
10299,2023-03-26,9,24.0
10299,2023-03-13,4,19.8
10299,2023-03-18,5,13.1
10299,2023-03-08,7,37.0
10299,2023-03-04,7,27.3
10299,2023-03-05,6,34.2
10299,2023-03-23,8,30.6
10299,2023-03-19,1,4.4
10299,2023-03-11,7,37.2
10299,2023-03-30,3,17.0
10299,2023-03-12,6,7.6
10300,2023-03-27,1,41.4
10300,2023-03-18,6,36.3
10300,2023-03-22,4,29.4
10300,2023-03-19,6,11.9
10300,2023-03-20,6,7.3
10300,2023-03-13,4,8.9
10300,2023-03-26,1,5.4
10300,2023-03-02,4,14.9
10300,2023-03-17,1,4.5
10300,2023-03-24,9,14.8
10300,2023-03-28,8,44.6
10300,2023-03-10,4,14.6
10300,2023-03-07,5,29.3
10300,2023-03-15,2,19.3
10300,2023-03-14,3,6.6
10300,2023-03-23,6,11.9
10300,2023-03-29,2,21.7
10301,2023-03-23,6,34.2
10303,2023-03-05,9,16.5
10305,2023-03-07,5,27.7
10305,2023-03-25,7,2.4
10305,2023-03-13,3,3.3
10305,2023-03-22,1,18.4
10307,2023-03-18,2,32.0
10307,2023-03-29,4,3.7
10307,2023-03-12,9,23.6
10307,2023-03-07,7,12.0
10307,2023-03-14,1,11.9
10307,2023-03-20,6,19.4
10307,2023-03-03,7,30.9
10307,2023-03-16,4,28.6
10307,2023-03-24,8,10.6
10307,2023-03-30,8,20.0
10307,2023-03-02,7,28.1
10307,2023-03-11,7,19.6
10307,2023-03-09,5,22.4
10307,2023-03-10,4,6.7
10307,2023-03-06,1,30.7
10307,2023-03-22,8,15.9
10307,2023-03-01,4,15.6
10307,2023-03-23,3,38.2
10309,2023-03-22,6,23.4
10309,2023-03-24,8,42.9
10309,2023-03-18,5,4.3
10309,2023-03-08,7,43.5
10309,2023-03-06,5,32.7
10309,2023-03-31,1,44.7
10309,2023-03-10,5,24.3
10309,2023-03-23,1,14.2
10309,2023-03-30,7,12.5
10309,2023-03-27,8,40.7
10309,2023-03-17,1,18.7
10309,2023-03-02,7,11.6
10309,2023-03-14,5,2.4
10311,2023-03-31,1,28.8
10311,2023-03-02,4,5.4
10311,2023-03-28,9,11.8
10311,2023-03-03,4,39.4
10311,2023-03-21,1,3.8
10311,2023-03-22,4,40.9
10311,2023-03-17,5,43.2
10311,2023-03-09,8,33.1
10311,2023-03-11,7,22.2
10311,2023-03-27,2,33.1
10311,2023-03-06,3,10.7
10311,2023-03-20,8,31.5
10311,2023-03-01,7,24.6
10311,2023-03-04,4,34.1
10311,2023-03-18,4,27.9
10311,2023-03-26,6,34.3
10311,2023-03-15,9,21.4
10311,2023-03-08,2,27.4
10311,2023-03-24,7,17.0
10311,2023-03-14,6,18.0
10311,2023-03-07,3,16.9
10311,2023-03-30,7,13.1
10311,2023-03-10,8,19.1
10311,2023-03-23,6,19.1
10311,2023-03-29,7,30.0
10311,2023-03-25,1,44.2
10312,2023-03-29,8,30.8
10312,2023-03-26,1,37.1
10312,2023-03-04,5,6.9
10312,2023-03-18,8,16.3
10312,2023-03-09,3,27.8
10312,2023-03-22,6,16.2
10312,2023-03-16,3,44.0
10312,2023-03-30,5,41.1
10312,2023-03-14,9,43.7
10312,2023-03-10,1,26.9
10312,2023-03-07,2,33.4
10312,2023-03-06,4,18.1
10312,2023-03-05,9,13.6
10312,2023-03-11,3,34.0
10312,2023-03-24,7,7.6
10312,2023-03-31,5,36.7
10312,2023-03-28,1,14.4
10312,2023-03-12,2,14.3
10312,2023-03-01,8,11.9
10312,2023-03-19,6,31.3
10313,2023-03-29,3,35.6
10313,2023-03-19,7,35.0
10313,2023-03-04,5,4.0
10313,2023-03-02,8,36.2
10314,2023-03-07,9,23.7
10314,2023-03-19,3,13.1
10314,2023-03-16,6,15.3
10314,2023-03-01,4,11.2
10314,2023-03-13,3,10.4
10314,2023-03-22,2,21.6
10314,2023-03-31,8,13.4
10314,2023-03-17,4,23.9
10314,2023-03-27,9,4.7
10316,2023-03-22,5,38.7
10317,2023-03-17,6,2.5
10317,2023-03-04,4,43.6
10317,2023-03-25,4,20.2
10317,2023-03-29,1,18.5
10317,2023-03-18,2,14.2
10317,2023-03-21,4,29.3
10317,2023-03-07,7,6.5
10317,2023-03-12,6,5.1
10317,2023-03-09,1,5.5
10317,2023-03-10,2,35.0
10317,2023-03-05,7,23.9
10317,2023-03-06,7,2.3
10317,2023-03-08,1,21.7
10317,2023-03-23,4,4.4
10317,2023-03-11,2,36.4
10317,2023-03-31,2,34.9
10317,2023-03-16,1,2.6
10317,2023-03-26,4,6.0
10317,2023-03-22,5,39.3
10320,2023-03-09,3,40.5
10320,2023-03-13,3,41.2
10320,2023-03-21,3,23.3
10320,2023-03-26,1,14.3
10320,2023-03-17,5,27.6
10320,2023-03-31,5,3.9
10321,2023-03-30,4,22.5
10321,2023-03-14,5,3.3
10321,2023-03-04,7,41.2
10321,2023-03-26,2,20.3
10321,2023-03-02,7,3.7
10322,2023-03-28,7,26.1
10322,2023-03-11,5,27.7
10322,2023-03-03,7,21.5
10322,2023-03-24,8,25.9
10322,2023-03-10,4,30.7
10323,2023-03-28,5,19.0
10323,2023-03-06,6,23.2
10323,2023-03-20,3,31.8
10323,2023-03-04,5,19.7
10323,2023-03-30,4,28.1
10323,2023-03-23,1,42.7
10323,2023-03-31,4,31.2
10323,2023-03-03,5,34.6
10323,2023-03-05,9,45.0
10323,2023-03-18,7,18.2
10323,2023-03-29,4,3.9
10323,2023-03-07,6,32.5
10323,2023-03-15,3,39.7
10323,2023-03-25,9,17.8
10323,2023-03-27,7,15.5
10323,2023-03-22,9,40.6
10323,2023-03-16,1,4.2
10323,2023-03-19,2,6.4
10323,2023-03-01,1,22.5
10323,2023-03-02,7,39.4
10324,2023-03-03,7,8.1
10324,2023-03-17,6,29.6
10324,2023-03-13,8,29.4
10324,2023-03-29,2,28.9
10325,2023-03-14,8,20.1
10325,2023-03-23,2,13.7
10325,2023-03-09,6,14.3
10325,2023-03-27,1,43.7
10325,2023-03-07,3,20.0
10325,2023-03-06,6,2.0
10325,2023-03-26,1,36.6
10325,2023-03-16,2,9.3
10325,2023-03-08,2,21.9
10325,2023-03-18,2,27.3
10325,2023-03-03,4,29.5
10325,2023-03-20,8,23.7
10327,2023-03-27,6,36.6
10330,2023-03-16,5,15.1
10330,2023-03-13,4,38.4
10330,2023-03-20,3,31.2
10330,2023-03-17,7,15.1
10330,2023-03-22,3,30.0
10330,2023-03-10,6,41.6
10330,2023-03-19,2,18.9
10330,2023-03-23,7,15.7
10330,2023-03-18,9,19.7
10330,2023-03-25,3,7.8
10330,2023-03-15,1,2.2
10330,2023-03-14,3,20.7
10330,2023-03-05,1,15.7
10330,2023-03-12,5,27.8
10330,2023-03-29,4,22.5
10330,2023-03-21,6,30.4
10330,2023-03-07,7,20.9
10330,2023-03-31,6,10.7
10330,2023-03-01,3,30.7
10330,2023-03-06,7,18.5
10330,2023-03-24,2,9.8
10331,2023-03-17,1,20.1
10332,2023-03-15,8,36.0
10332,2023-03-25,9,33.1
10332,2023-03-09,3,20.5
10332,2023-03-11,7,11.5
10332,2023-03-29,5,26.9
10332,2023-03-07,3,33.9
10332,2023-03-21,3,37.0
10332,2023-03-16,6,15.4
10332,2023-03-12,8,16.1
10332,2023-03-18,1,14.4
10332,2023-03-04,3,4.9
10332,2023-03-17,1,26.0
10332,2023-03-14,2,20.7
10332,2023-03-26,6,39.9
10332,2023-03-03,9,20.2
10332,2023-03-20,4,27.1
10332,2023-03-19,8,16.4
10332,2023-03-30,2,14.1
10332,2023-03-05,9,35.9
10333,2023-03-29,6,36.5
10333,2023-03-11,2,7.2
10333,2023-03-28,4,21.0
10333,2023-03-04,6,22.6
10333,2023-03-06,3,29.3
10333,2023-03-19,4,12.9
10333,2023-03-26,4,34.8
10333,2023-03-09,9,23.6
10333,2023-03-21,6,41.1
10333,2023-03-14,7,18.4
10333,2023-03-22,8,31.7
10333,2023-03-03,9,23.7
10333,2023-03-27,4,34.2
10333,2023-03-16,9,17.2
10333,2023-03-07,6,11.4
10333,2023-03-17,3,41.3
10333,2023-03-15,2,18.3
10333,2023-03-24,9,33.4
10333,2023-03-23,8,9.5
10333,2023-03-12,7,34.1
10333,2023-03-02,1,2.6
10333,2023-03-20,1,9.0
10333,2023-03-25,2,38.0
10333,2023-03-08,5,35.4
10333,2023-03-13,7,8.2
10334,2023-03-08,9,13.1
10334,2023-03-21,4,5.7
10334,2023-03-31,3,22.3
10334,2023-03-25,8,19.4
10334,2023-03-06,1,13.3
10334,2023-03-26,9,22.2
10334,2023-03-04,4,4.5
10334,2023-03-28,2,2.3
10334,2023-03-29,7,43.1
10334,2023-03-17,7,25.8
10334,2023-03-13,9,22.2
10334,2023-03-15,6,8.6
10334,2023-03-11,2,43.1
10334,2023-03-14,7,40.6
10334,2023-03-07,2,24.9
10334,2023-03-22,6,38.1
10334,2023-03-27,4,22.3
10334,2023-03-03,6,7.0
10334,2023-03-05,6,21.4
10334,2023-03-20,1,18.9
10334,2023-03-10,1,13.6
10334,2023-03-19,9,7.3
10334,2023-03-24,2,5.8
10334,2023-03-12,3,16.5
10334,2023-03-16,2,26.0
10334,2023-03-01,6,5.9
10334,2023-03-09,9,24.0
10334,2023-03-18,9,23.7
10334,2023-03-02,5,29.1
10334,2023-03-30,9,35.3
10334,2023-03-23,3,12.2
10336,2023-03-11,6,15.9
10337,2023-03-18,7,8.7
10337,2023-03-20,8,7.6
10337,2023-03-04,8,26.9
10337,2023-03-03,5,29.6
10337,2023-03-27,1,34.8
10337,2023-03-31,6,28.9
10337,2023-03-29,2,18.0
10337,2023-03-12,1,9.4
10337,2023-03-26,2,26.7
10337,2023-03-15,2,43.0
10337,2023-03-25,2,8.1
10338,2023-03-24,3,33.2
10338,2023-03-26,3,33.1
10338,2023-03-30,4,36.4
10338,2023-03-21,1,37.3
10338,2023-03-14,1,17.0
10338,2023-03-23,8,15.5
10339,2023-03-07,6,30.3
10339,2023-03-31,1,41.5
10339,2023-03-04,3,41.5
10339,2023-03-12,1,16.9
10339,2023-03-26,4,41.3
10339,2023-03-27,9,42.3
10339,2023-03-24,3,13.9
10339,2023-03-08,9,31.6
10339,2023-03-22,8,6.8
10339,2023-03-28,1,34.0
10339,2023-03-19,5,34.2
10339,2023-03-06,6,31.3
10339,2023-03-16,5,27.1
10339,2023-03-05,1,32.0
10339,2023-03-14,3,18.9
10339,2023-03-20,3,41.4
10339,2023-03-02,2,21.2
10339,2023-03-01,2,32.3
10340,2023-03-30,8,6.1
10340,2023-03-27,1,36.5
10340,2023-03-21,6,25.4
10340,2023-03-19,8,11.0
10340,2023-03-09,1,6.5
10340,2023-03-23,5,39.7
10341,2023-03-02,5,15.8
10341,2023-03-14,4,5.0
10341,2023-03-27,6,31.4
10341,2023-03-17,2,43.2
10341,2023-03-08,2,27.5
10341,2023-03-22,8,43.7
10341,2023-03-07,7,42.1
10341,2023-03-25,3,3.2
10341,2023-03-20,8,39.7
10341,2023-03-31,5,25.8
10341,2023-03-09,8,25.0
10341,2023-03-26,7,26.2
10341,2023-03-28,5,12.6
10341,2023-03-23,3,36.6
10341,2023-03-16,2,10.5
10341,2023-03-01,4,41.7
10341,2023-03-19,7,18.6
10341,2023-03-30,1,6.3
10342,2023-03-10,9,42.2
10342,2023-03-04,8,44.4
10342,2023-03-05,6,42.1
10342,2023-03-03,1,6.3
10342,2023-03-26,4,15.0
10342,2023-03-13,8,20.7
10342,2023-03-14,6,31.9
10342,2023-03-31,7,40.1
10342,2023-03-12,6,24.7
10342,2023-03-01,9,4.2
10342,2023-03-29,4,45.0
10342,2023-03-20,3,26.9
10342,2023-03-30,8,31.2
10342,2023-03-16,5,39.2
10342,2023-03-07,1,26.4
10342,2023-03-06,4,39.0
10342,2023-03-27,2,18.3
10342,2023-03-28,6,31.3
10342,2023-03-11,3,31.1
10342,2023-03-21,5,5.5
10342,2023-03-25,4,26.3
10342,2023-03-09,3,31.1
10342,2023-03-08,9,4.0
10342,2023-03-15,8,5.7
10342,2023-03-23,3,12.6
10342,2023-03-19,6,22.0
10342,2023-03-17,2,6.7
10342,2023-03-18,9,40.4
10343,2023-03-25,7,15.7
10343,2023-03-22,3,9.4
10343,2023-03-12,2,15.5
10343,2023-03-23,1,5.4
10343,2023-03-19,1,2.4
10343,2023-03-27,6,17.6
10343,2023-03-05,4,7.6
10343,2023-03-21,3,40.9
10344,2023-03-13,2,44.1
10344,2023-03-25,2,6.5
10344,2023-03-27,1,43.9
10344,2023-03-14,7,26.4
10344,2023-03-17,5,13.0
10344,2023-03-22,5,32.5
10344,2023-03-12,5,40.9
10344,2023-03-11,8,12.6
10344,2023-03-08,3,42.2
10344,2023-03-04,5,22.8
10344,2023-03-01,7,35.9
10344,2023-03-06,3,33.6
10344,2023-03-16,9,17.9
10344,2023-03-09,3,26.2
10344,2023-03-10,7,7.9
10344,2023-03-18,9,10.4
10344,2023-03-29,6,14.6
10344,2023-03-24,9,33.8
10344,2023-03-15,2,23.2
10345,2023-03-08,3,13.3
10346,2023-03-15,9,36.7
10346,2023-03-18,2,35.3
10346,2023-03-10,3,28.6
10346,2023-03-21,9,12.0
10346,2023-03-20,6,21.3
10346,2023-03-03,7,21.2
10346,2023-03-05,3,19.6
10346,2023-03-02,8,43.4
10348,2023-03-29,4,18.8
10348,2023-03-15,8,32.2
10348,2023-03-25,6,13.9
10348,2023-03-01,9,29.5
10348,2023-03-11,4,29.4
10348,2023-03-31,1,20.4
10348,2023-03-26,6,13.8
10348,2023-03-18,9,29.2
10348,2023-03-08,2,30.5
10348,2023-03-02,6,25.3
10348,2023-03-23,7,20.4
10348,2023-03-05,5,17.5
10349,2023-03-06,5,24.4
10349,2023-03-13,4,29.5
10349,2023-03-18,1,35.1
10349,2023-03-11,2,29.4
10349,2023-03-05,9,39.0
10349,2023-03-24,9,8.9
10349,2023-03-23,7,42.9
10349,2023-03-01,4,25.0
10352,2023-03-26,2,2.9
10352,2023-03-21,4,21.8
10352,2023-03-20,7,43.4
10352,2023-03-18,5,31.0
10352,2023-03-31,4,21.3
10352,2023-03-24,9,43.3
10352,2023-03-08,7,10.7
10354,2023-03-31,5,4.4
10354,2023-03-21,3,30.9
10354,2023-03-12,4,44.6
10354,2023-03-20,2,5.2
10354,2023-03-06,4,26.6
10354,2023-03-19,3,35.5
10354,2023-03-24,7,36.1
10354,2023-03-07,2,18.3
10354,2023-03-10,5,13.1
10354,2023-03-03,7,5.1
10354,2023-03-15,9,36.0
10354,2023-03-26,8,14.7
10354,2023-03-27,3,21.7
10354,2023-03-17,4,25.3
10354,2023-03-01,3,23.0
10354,2023-03-05,2,28.5
10354,2023-03-14,6,30.9
10354,2023-03-22,7,30.9
10354,2023-03-11,8,7.3
10354,2023-03-29,2,24.0
10354,2023-03-25,1,37.6
10354,2023-03-30,7,42.2
10354,2023-03-28,9,44.8
10354,2023-03-16,6,29.7
10354,2023-03-18,2,31.2
10354,2023-03-08,6,33.5
10354,2023-03-09,3,29.1
10355,2023-03-12,9,31.2
10355,2023-03-05,8,20.7
10355,2023-03-04,6,6.1
10355,2023-03-15,6,15.7
10355,2023-03-18,7,3.3
10356,2023-03-09,2,4.7
10356,2023-03-05,4,17.0
10356,2023-03-27,5,8.9
10356,2023-03-26,9,17.3
10356,2023-03-03,2,27.6
10356,2023-03-29,2,37.7
10356,2023-03-23,7,33.7
10356,2023-03-22,6,37.4
10356,2023-03-25,8,32.3
10356,2023-03-10,6,12.8
10356,2023-03-30,2,31.9
10356,2023-03-13,5,33.1
10356,2023-03-06,4,25.4
10356,2023-03-20,4,12.3
10356,2023-03-11,3,31.0
10356,2023-03-21,2,17.8
10356,2023-03-19,5,8.9
10356,2023-03-14,6,10.8
10356,2023-03-18,3,15.3
10356,2023-03-16,1,41.7
10356,2023-03-31,4,36.2
10357,2023-03-16,2,36.6
10357,2023-03-29,1,21.3
10357,2023-03-04,1,11.7
10357,2023-03-02,7,14.5
10357,2023-03-28,3,16.4
10357,2023-03-20,3,13.3
10357,2023-03-01,3,44.4
10357,2023-03-12,3,6.9
10357,2023-03-08,5,9.1
10357,2023-03-11,1,25.4
10357,2023-03-05,5,13.9
10357,2023-03-09,7,18.2
10357,2023-03-26,6,2.1
10357,2023-03-24,8,20.9
10358,2023-03-27,7,8.1
10358,2023-03-29,9,6.8
10358,2023-03-17,4,34.5
10358,2023-03-18,7,24.9
10358,2023-03-30,4,34.7
10358,2023-03-12,2,3.4
10358,2023-03-08,9,31.8
10358,2023-03-14,1,32.8
10358,2023-03-15,9,25.1
10358,2023-03-23,1,3.5
10358,2023-03-26,5,44.4
10358,2023-03-19,9,39.0
10358,2023-03-05,3,38.9
10359,2023-03-18,9,22.9
10359,2023-03-26,3,33.2
10359,2023-03-08,5,21.1
10359,2023-03-06,5,30.8
10359,2023-03-01,9,6.6
10359,2023-03-07,3,44.7
10359,2023-03-31,8,16.1
10359,2023-03-13,7,36.3
10359,2023-03-27,9,41.6
10359,2023-03-12,1,34.9
10360,2023-03-14,2,26.4
10360,2023-03-06,2,15.8
10360,2023-03-09,3,34.6
10360,2023-03-08,6,25.2
10360,2023-03-22,6,13.5
10360,2023-03-18,5,32.5
10360,2023-03-31,4,10.4
10360,2023-03-15,3,36.2
10360,2023-03-23,1,22.9
10360,2023-03-26,2,38.5
10361,2023-03-22,9,41.3
10362,2023-03-21,4,16.0
10362,2023-03-07,8,37.2
10362,2023-03-13,1,33.4
10362,2023-03-05,9,41.7
10362,2023-03-19,1,35.3
10362,2023-03-17,3,10.4
10362,2023-03-16,9,10.6
10362,2023-03-03,3,13.0
10362,2023-03-12,4,21.8
10363,2023-03-14,5,6.0
10364,2023-03-19,3,33.6
10364,2023-03-17,3,2.6
10364,2023-03-24,4,5.2
10364,2023-03-10,4,35.5
10364,2023-03-23,5,16.8
10364,2023-03-22,5,21.5
10366,2023-03-12,3,19.3
10366,2023-03-11,5,37.2
10366,2023-03-13,9,39.0
10366,2023-03-09,9,32.5
10366,2023-03-31,9,22.4
10367,2023-03-18,2,17.4
10367,2023-03-20,9,37.8
10367,2023-03-24,1,14.5
10367,2023-03-25,3,37.5
10367,2023-03-31,5,36.4
10368,2023-03-13,7,7.2
10368,2023-03-12,2,9.2
10368,2023-03-21,9,29.6
10368,2023-03-01,4,13.8
10368,2023-03-23,7,12.7
10368,2023-03-03,4,38.2
10368,2023-03-26,4,18.0
10368,2023-03-20,8,40.7
10368,2023-03-30,3,40.2
10368,2023-03-07,6,28.9
10368,2023-03-10,9,39.3
10368,2023-03-09,8,43.3
10368,2023-03-25,5,2.1
10368,2023-03-05,2,13.8
10368,2023-03-24,7,23.7
10368,2023-03-27,1,11.8
10368,2023-03-28,8,30.5
10368,2023-03-31,3,24.4
10368,2023-03-14,6,22.8
10368,2023-03-18,8,31.7
10368,2023-03-08,2,34.4
10368,2023-03-29,5,40.2
10368,2023-03-22,4,6.4
10368,2023-03-15,9,36.9
10369,2023-03-04,9,40.2
10369,2023-03-05,1,16.2
10369,2023-03-23,6,31.9
10369,2023-03-26,5,18.2
10369,2023-03-27,8,6.5
10369,2023-03-06,9,11.9
10369,2023-03-11,2,43.7
10369,2023-03-02,7,35.6
10369,2023-03-12,8,7.1
10369,2023-03-17,4,5.4
10369,2023-03-24,3,15.9
10369,2023-03-30,6,19.4
10369,2023-03-20,6,8.1
