timestamp,order_id,event_type,side,price,size
2025-01-01 09:30:40.434,0dac6bb0,1,Ask,151.15,77
2025-01-01 09:30:40.442,fad59a48,1,Ask,151.14,78
2025-01-01 09:30:40.452,c589178c,1,Bid,151.11,16
2025-01-01 09:30:40.462,a0626dc2,1,Bid,151.12,63
2025-01-01 09:30:40.474,5d2dafd1,1,Ask,151.16,57
2025-01-01 09:30:40.489,52cd1f1d,2,Bid,151.14,293
2025-01-01 09:30:40.491,f86e85e0,1,Ask,151.17,189
2025-01-01 09:30:40.513,7ccc3a39,3,Bid,151.17,132
2025-01-01 09:30:40.515,bc11cbea,1,Ask,151.18,221
2025-01-01 09:30:40.528,92989364,1,Ask,151.18,84
2025-01-01 09:30:40.534,85c4c965,3,Ask,151.17,217
2025-01-01 09:30:40.547,9b549f4e,1,Bid,151.17,74
2025-01-01 09:30:40.550,98d3b231,1,Ask,151.19,139
2025-01-01 09:30:40.568,84e7d1e7,1,Bid,151.16,350
2025-01-01 09:30:40.570,d88b200a,1,Bid,151.16,29
2025-01-01 09:30:40.591,3c71d1ea,1,Bid,151.16,43
2025-01-01 09:30:40.614,00305971,1,Bid,151.14,183
2025-01-01 09:30:40.601,ae35d221,1,Ask,151.2,269
2025-01-01 09:30:40.611,0bec1193,1,Bid,151.17,153
2025-01-01 09:30:40.627,bfb47d66,1,Bid,151.16,238
2025-01-01 09:30:40.631,e9dcd5bf,1,Bid,151.16,65
2025-01-01 09:30:40.650,becc2155,1,Ask,151.19,160
2025-01-01 09:30:40.650,544b057a,2,Bid,151.17,69
2025-01-01 09:30:40.660,29bd373f,1,Bid,151.15,103
2025-01-01 09:30:40.689,39f06b51,1,Bid,151.14,163
2025-01-01 09:30:40.685,e16abb4a,2,Ask,151.17,128
2025-01-01 09:30:40.699,4ecd9fec,1,Bid,151.14,275
2025-01-01 09:30:40.701,209a53bd,1,Bid,151.12,99
2025-01-01 09:30:40.715,a160c62c,2,Ask,151.18,235
2025-01-01 09:30:40.724,a18f7e7f,2,Bid,151.15,24
2025-01-01 09:30:40.734,91e37981,2,Ask,151.19,157
2025-01-01 09:30:40.745,968f9a3d,3,Ask,151.19,178
2025-01-01 09:30:40.754,44a419df,1,Ask,151.2,476
2025-01-01 09:30:40.762,7bc6e9ae,1,Ask,151.19,52
2025-01-01 09:30:40.771,b2bec694,1,Bid,151.16,74
2025-01-01 09:30:40.787,40a0e180,3,Ask,151.17,51
2025-01-01 09:30:40.791,1f261c6e,1,Bid,151.15,314
2025-01-01 09:30:40.805,2ca1c777,3,Bid,151.16,70
2025-01-01 09:30:40.811,0cfed946,1,Bid,151.13,48
2025-01-01 09:30:40.824,10df1e78,2,Bid,151.14,650
2025-01-01 09:30:40.836,1fd3477f,3,Bid,151.13,226
2025-01-01 09:30:40.841,4c9d015c,1,Ask,151.16,261
2025-01-01 09:30:40.850,d29ef2e5,2,Ask,151.15,58
2025-01-01 09:30:40.860,a0ebc80f,2,Bid,151.13,38
2025-01-01 09:30:40.874,01691eaf,1,Ask,151.15,376
2025-01-01 09:30:40.889,367b5caa,1,Bid,151.13,139
2025-01-01 09:30:40.890,7b498d16,1,Ask,151.15,217
2025-01-01 09:30:40.906,7e57b74e,1,Ask,151.16,329
2025-01-01 09:30:40.912,281763bc,1,Bid,151.13,228
2025-01-01 09:30:40.923,4d7345c7,1,Bid,151.15,240
2025-01-01 09:30:40.943,6eb3acb7,1,Bid,151.14,34
2025-01-01 09:30:40.942,6e534fed,1,Ask,151.18,34
2025-01-01 09:30:40.953,66a2ce10,1,Bid,151.16,43
2025-01-01 09:30:40.960,32ace0e1,1,Bid,151.17,39
2025-01-01 09:30:40.970,5b1a9a5e,1,Bid,151.16,51
2025-01-01 09:30:40.981,e831d133,1,Ask,151.17,106
2025-01-01 09:30:40.990,e766287a,1,Bid,151.16,44
2025-01-01 09:30:41.004,55ffc19e,1,Bid,151.17,35
2025-01-01 09:30:41.012,6818bd11,1,Ask,151.2,267
2025-01-01 09:30:41.023,8386ddad,1,Bid,151.17,36
2025-01-01 09:30:41.030,c0ef95ab,1,Bid,151.17,56
2025-01-01 09:30:41.041,5a77e97f,1,Ask,151.2,76
2025-01-01 09:30:41.055,980d3886,1,Ask,151.19,12
2025-01-01 09:30:41.076,f123d355,1,Bid,151.17,45
2025-01-01 09:30:41.070,f8509bbb,1,Ask,151.21,56
2025-01-01 09:30:41.091,f0cc01a2,1,Bid,151.19,50
2025-01-01 09:30:41.094,aeb72959,3,Ask,151.24,29
2025-01-01 09:30:41.104,c727768d,2,Ask,151.23,48
2025-01-01 09:30:41.113,dea9e063,1,Bid,151.21,357
2025-01-01 09:30:41.120,1e9cb600,1,Bid,151.2,53
2025-01-01 09:30:41.130,08473362,1,Ask,151.24,103
2025-01-01 09:30:41.144,ffbb9cc1,2,Ask,151.21,306
2025-01-01 09:30:41.152,22bddf13,2,Ask,151.21,47
2025-01-01 09:30:41.172,0ea85043,3,Bid,151.18,59
2025-01-01 09:30:41.172,6032d543,1,Bid,151.17,447
2025-01-01 09:30:41.180,3480518e,1,Ask,151.22,64
2025-01-01 09:30:41.196,f10a3f30,3,Ask,151.19,429
2025-01-01 09:30:41.201,5884aa96,1,Ask,151.19,35
2025-01-01 09:30:41.213,1db8a80d,2,Bid,151.14,62
2025-01-01 09:30:41.225,df35cdb7,1,Bid,151.15,104
2025-01-01 09:30:41.241,72643b25,3,Bid,151.17,17
2025-01-01 09:30:41.247,0e15203c,1,Bid,151.18,65
2025-01-01 09:30:41.255,48f746aa,1,Bid,151.18,123
2025-01-01 09:30:41.265,f3c12a90,1,Bid,151.17,85
2025-01-01 09:30:41.284,6680be97,1,Bid,151.15,78
2025-01-01 09:30:41.281,972a5f16,1,Bid,151.17,892
2025-01-01 09:30:41.290,335cb29c,1,Bid,151.15,33
2025-01-01 09:30:41.301,1302db43,2,Bid,151.15,730
2025-01-01 09:30:41.311,408e0260,1,Ask,151.2,321
2025-01-01 09:30:41.325,2a368543,3,Bid,151.17,151
2025-01-01 09:30:41.335,d6d0a0c7,1,Bid,151.15,54
2025-01-01 09:30:41.344,edd82aa5,1,Ask,151.18,12
2025-01-01 09:30:41.350,6e89d454,1,Bid,151.15,45
2025-01-01 09:30:41.366,9dd2f778,1,Ask,151.16,287
2025-01-01 09:30:41.371,910b391d,2,Bid,151.15,25
2025-01-01 09:30:41.385,5cd28280,2,Bid,151.16,53
2025-01-01 09:30:41.394,623f57bf,1,Ask,151.18,177
2025-01-01 09:30:41.402,b212ca2f,1,Bid,151.15,35
2025-01-01 09:30:41.410,0451bccb,1,Ask,151.18,23
2025-01-01 09:30:41.420,3d54be7e,2,Bid,151.15,50
2025-01-01 09:30:41.438,49d9f30a,1,Bid,151.15,112
2025-01-01 09:30:41.452,2af9146d,2,Bid,151.15,431
2025-01-01 09:30:41.455,848f9c86,2,Bid,151.14,274
2025-01-01 09:30:41.460,c4ece206,2,Ask,151.16,156
2025-01-01 09:30:41.472,5d1ff6df,1,Bid,151.14,500
2025-01-01 09:30:41.486,f2edf659,1,Bid,151.13,34
2025-01-01 09:30:41.497,b179fd52,1,Bid,151.14,160
2025-01-01 09:30:41.500,10cfad0f,1,Bid,151.14,283
2025-01-01 09:30:41.510,0b0005f0,2,Bid,151.15,25
2025-01-01 09:30:41.526,3f8d86db,1,Ask,151.17,66
2025-01-01 09:30:41.532,89554987,1,Bid,151.14,152
2025-01-01 09:30:41.541,a09d4e78,1,Ask,151.17,66
2025-01-01 09:30:41.550,53f7e4a6,2,Ask,151.17,72
2025-01-01 09:30:41.563,e55c37c5,1,Ask,151.18,232
2025-01-01 09:30:41.579,e3cffbb6,3,Bid,151.14,444
2025-01-01 09:30:41.595,8df2ad6a,1,Ask,151.15,27
2025-01-01 09:30:41.594,8a63d0a5,1,Ask,151.15,387
2025-01-01 09:30:41.603,3a9170f3,1,Bid,151.12,41
2025-01-01 09:30:41.610,7db454c8,3,Ask,151.15,81
2025-01-01 09:30:41.623,ca482686,1,Bid,151.13,231
2025-01-01 09:30:41.632,6f1cf428,1,Bid,151.14,233
2025-01-01 09:30:41.644,92fe69b7,1,Ask,151.16,24
2025-01-01 09:30:41.652,0fe7861a,1,Bid,151.14,460
2025-01-01 09:30:41.661,cff39368,1,Ask,151.16,62
2025-01-01 09:30:41.670,a48aa36a,1,Bid,151.14,262
2025-01-01 09:30:41.681,b00d8447,1,Bid,151.13,295
2025-01-01 09:30:41.690,87b08a89,2,Ask,151.17,187
2025-01-01 09:30:41.700,5e499a2c,1,Bid,151.14,61
2025-01-01 09:30:41.731,93caf39d,1,Bid,151.13,69
2025-01-01 09:30:41.722,70cb8b2b,1,Bid,151.13,77
2025-01-01 09:30:41.733,94f7638e,1,Bid,151.12,19
2025-01-01 09:30:41.750,93f0138e,1,Bid,151.12,93
2025-01-01 09:30:41.777,a82960c7,1,Ask,151.15,72
2025-01-01 09:30:41.764,4b3d6b1d,1,Bid,151.12,77
2025-01-01 09:30:41.778,1799996b,1,Ask,151.17,47
2025-01-01 09:30:41.781,7c11616d,1,Ask,151.17,80
2025-01-01 09:30:41.791,ff2875c9,2,Bid,151.14,303
2025-01-01 09:30:41.802,35f6009c,1,Bid,151.15,210
2025-01-01 09:30:41.815,429f55c5,3,Bid,151.13,766
2025-01-01 09:30:41.825,327a037b,1,Bid,151.13,71
2025-01-01 09:30:41.831,e4d1d0a6,1,Ask,151.18,50
2025-01-01 09:30:41.840,745bd95f,3,Ask,151.18,34
2025-01-01 09:30:41.855,fe4d6e99,2,Ask,151.18,149
2025-01-01 09:30:41.860,47680c56,1,Bid,151.17,109
2025-01-01 09:30:41.874,ab07b0d2,1,Ask,151.17,273
2025-01-01 09:30:41.885,dee6e8da,1,Ask,151.18,20
2025-01-01 09:30:41.896,12ec5185,1,Bid,151.13,49
2025-01-01 09:30:41.907,fdfacb72,1,Bid,151.13,55
2025-01-01 09:30:41.920,7b4c63fe,2,Bid,151.11,89
2025-01-01 09:30:41.923,8ab00ee6,1,Bid,151.14,68
2025-01-01 09:30:41.936,6f0d7281,1,Ask,151.18,160
2025-01-01 09:30:41.944,57d49985,1,Bid,151.16,722
2025-01-01 09:30:41.951,f685713d,1,Ask,151.2,23
2025-01-01 09:30:41.960,0d17a6dd,1,Bid,151.17,48
2025-01-01 09:30:41.971,8a181e9a,1,Bid,151.16,37
2025-01-01 09:30:41.982,dc614551,1,Bid,151.15,44
2025-01-01 09:30:41.994,be7e69d9,1,Ask,151.18,668
2025-01-01 09:30:42.009,0193dac0,2,Ask,151.19,471
2025-01-01 09:30:42.011,b1d6421a,2,Ask,151.17,45
2025-01-01 09:30:42.020,4b283f81,1,Bid,151.14,55
2025-01-01 09:30:42.046,03f0e49d,2,Bid,151.12,6
2025-01-01 09:30:42.040,89781969,2,Ask,151.16,99
2025-01-01 09:30:42.053,d8cc9d10,2,Bid,151.14,43
2025-01-01 09:30:42.064,083cbf3d,2,Bid,151.14,58
2025-01-01 09:30:42.073,51d3bcef,1,Ask,151.19,130
2025-01-01 09:30:42.080,8c34b160,1,Bid,151.14,73
2025-01-01 09:30:42.090,b1456941,1,Ask,151.16,54
2025-01-01 09:30:42.100,805becdc,3,Bid,151.15,258
2025-01-01 09:30:42.114,dff625d8,1,Bid,151.14,151
2025-01-01 09:30:42.123,3fc98b78,1,Bid,151.15,413
2025-01-01 09:30:42.131,1cc7e68f,3,Bid,151.16,43
2025-01-01 09:30:42.145,d2b15572,1,Bid,151.14,433
2025-01-01 09:30:42.158,3df6a5f5,2,Ask,151.18,523
2025-01-01 09:30:42.160,cc44c5dc,1,Bid,151.17,68
2025-01-01 09:30:42.173,8797632e,1,Bid,151.17,45
2025-01-01 09:30:42.185,063da58b,1,Ask,151.22,107
2025-01-01 09:30:42.191,592aaa71,1,Bid,151.2,64
2025-01-01 09:30:42.201,936d2f8d,1,Ask,151.22,812
2025-01-01 09:30:42.214,ce882252,1,Bid,151.2,114
2025-01-01 09:30:42.231,f429a95d,1,Ask,151.23,150
2025-01-01 09:30:42.238,b87b5eb3,1,Bid,151.2,232
2025-01-01 09:30:42.244,6fdd2a56,1,Ask,151.21,177
2025-01-01 09:30:42.256,2b50e1f4,1,Bid,151.16,27
2025-01-01 09:30:42.262,6b87a475,1,Bid,151.16,91
2025-01-01 09:30:42.275,47d2256d,3,Bid,151.19,203
2025-01-01 09:30:42.283,f79eadbc,1,Ask,151.22,221
2025-01-01 09:30:42.291,47362456,1,Ask,151.22,19
2025-01-01 09:30:42.306,4e427bcf,2,Bid,151.2,146
2025-01-01 09:30:42.314,5d6d9d8f,2,Ask,151.22,87
2025-01-01 09:30:42.322,bc11d46f,3,Bid,151.17,117
2025-01-01 09:30:42.342,5c9e6c89,2,Bid,151.18,171
2025-01-01 09:30:42.340,b7341563,1,Bid,151.17,160
2025-01-01 09:30:42.351,89ec106f,1,Bid,151.16,126
2025-01-01 09:30:42.360,60783bca,1,Bid,151.17,78
2025-01-01 09:30:42.377,78d1ca85,2,Bid,151.17,15
2025-01-01 09:30:42.386,be9caf16,1,Ask,151.2,37
2025-01-01 09:30:42.392,dcec134f,1,Bid,151.17,48
2025-01-01 09:30:42.405,4dedb72f,1,Bid,151.19,83
2025-01-01 09:30:42.412,e000ca89,1,Bid,151.19,26
2025-01-01 09:30:42.427,933ce0f5,2,Ask,151.22,59
2025-01-01 09:30:42.433,df2d87f8,1,Bid,151.22,267
2025-01-01 09:30:42.442,1172466c,1,Bid,151.21,519
2025-01-01 09:30:42.463,ddde95c2,1,Bid,151.22,64
2025-01-01 09:30:42.461,ad8097e0,1,Bid,151.2,23
2025-01-01 09:30:42.470,1d889586,1,Bid,151.2,63
2025-01-01 09:30:42.484,df37336f,1,Bid,151.19,179
2025-01-01 09:30:42.507,d792dec2,1,Bid,151.19,25
2025-01-01 09:30:42.502,4b98d76e,1,Bid,151.2,84
2025-01-01 09:30:42.510,83eaf838,1,Ask,151.23,85
2025-01-01 09:30:42.522,6e86630d,1,Bid,151.22,42
2025-01-01 09:30:42.533,b94d6599,1,Bid,151.23,31
2025-01-01 09:30:42.540,07c4c490,2,Ask,151.28,413
2025-01-01 09:30:42.555,7839c875,2,Bid,151.25,255
2025-01-01 09:30:42.590,c9c4ae81,1,Ask,151.3,136
2025-01-01 09:30:42.573,cbd30391,2,Ask,151.28,70
2025-01-01 09:30:42.582,0f73e1d3,1,Ask,151.28,562
2025-01-01 09:30:42.592,d14ad94f,3,Ask,151.29,136
2025-01-01 09:30:42.600,6a29517b,1,Ask,151.28,50
2025-01-01 09:30:42.620,54cd8355,1,Ask,151.28,80
2025-01-01 09:30:42.622,69b5e624,1,Bid,151.23,53
2025-01-01 09:30:42.632,3810b0bf,1,Bid,151.23,105
2025-01-01 09:30:42.645,23cf4a28,1,Bid,151.23,71
2025-01-01 09:30:42.652,9266a56d,1,Bid,151.23,80
2025-01-01 09:30:42.665,282d33f3,1,Ask,151.24,231
2025-01-01 09:30:42.670,9e5d626b,1,Bid,151.22,271
2025-01-01 09:30:42.688,1f6ef86b,2,Ask,151.25,218
2025-01-01 09:30:42.704,3ae5bd8d,1,Bid,151.23,85
2025-01-01 09:30:42.705,ec38e201,1,Ask,151.27,100
2025-01-01 09:30:42.725,7a7ea75f,1,Bid,151.25,43
2025-01-01 09:30:42.720,66b29a25,1,Bid,151.25,24
2025-01-01 09:30:42.733,6ea74791,1,Bid,151.25,19
2025-01-01 09:30:42.744,29c27329,1,Bid,151.25,46
2025-01-01 09:30:42.754,7a00b314,3,Bid,151.27,70
2025-01-01 09:30:42.762,4efae229,1,Ask,151.31,58
2025-01-01 09:30:42.772,439f10a0,1,Bid,151.28,23
2025-01-01 09:30:42.780,9824ca0a,1,Bid,151.3,489
2025-01-01 09:30:42.792,bc048e8d,2,Ask,151.31,119
2025-01-01 09:30:42.800,ef4205e1,1,Ask,151.31,10
2025-01-01 09:30:42.816,fdb293b1,2,Bid,151.28,129
2025-01-01 09:30:42.821,c6a8d411,2,Ask,151.32,222
2025-01-01 09:30:42.830,3272da22,1,Ask,151.32,82
2025-01-01 09:30:42.844,11c20ffc,1,Bid,151.27,94
2025-01-01 09:30:42.854,a4a15108,1,Bid,151.3,74
2025-01-01 09:30:42.870,c537ea1e,3,Bid,151.27,121
2025-01-01 09:30:42.874,9d9c67ce,3,Bid,151.27,45
2025-01-01 09:30:42.882,9ca501ad,2,Ask,151.32,276
2025-01-01 09:30:42.898,16a93e5f,1,Bid,151.29,67
2025-01-01 09:30:42.903,35092e96,1,Ask,151.32,37
2025-01-01 09:30:42.910,eed5b4e9,1,Bid,151.27,301
2025-01-01 09:30:42.924,f3b7cac6,1,Ask,151.3,176
2025-01-01 09:30:42.941,cc71d7f4,1,Bid,151.27,167
2025-01-01 09:30:42.942,a5d2f79d,1,Ask,151.29,135
2025-01-01 09:30:42.951,5995b9cc,2,Bid,151.25,125
2025-01-01 09:30:42.960,3f1aaa0a,2,Ask,151.3,380
2025-01-01 09:30:42.970,5f5ff7d9,1,Ask,151.3,78
2025-01-01 09:30:42.982,499a624f,1,Ask,151.29,39
2025-01-01 09:30:42.994,c9f9667f,2,Ask,151.31,26
2025-01-01 09:30:43.000,9c155162,2,Bid,151.28,77
2025-01-01 09:30:43.024,3cf71931,1,Ask,151.34,94
2025-01-01 09:30:43.027,784b152f,2,Ask,151.36,215
2025-01-01 09:30:43.034,eb77d7f0,3,Ask,151.36,28
2025-01-01 09:30:43.048,f8f91a80,1,Ask,151.35,46
2025-01-01 09:30:43.050,2cfbd7c7,1,Ask,151.34,69
2025-01-01 09:30:43.063,e70d1ee6,1,Ask,151.37,560
2025-01-01 09:30:43.074,9d574b2f,2,Bid,151.34,37
2025-01-01 09:30:43.088,cfbd29ba,2,Bid,151.32,77
2025-01-01 09:30:43.097,13e3e465,3,Bid,151.31,187
2025-01-01 09:30:43.101,7f8b3a92,2,Ask,151.33,163
2025-01-01 09:30:43.124,9f86f95b,1,Ask,151.34,78
2025-01-01 09:30:43.120,975c7e12,1,Ask,151.32,78
2025-01-01 09:30:43.140,7667cfaf,1,Bid,151.29,240
2025-01-01 09:30:43.157,73786ac4,1,Bid,151.26,199
2025-01-01 09:30:43.150,5abe09db,1,Ask,151.28,125
2025-01-01 09:30:43.166,2840df3d,1,Bid,151.24,146
2025-01-01 09:30:43.170,8f152389,1,Ask,151.29,148
2025-01-01 09:30:43.182,56b22bdc,1,Bid,151.25,110
2025-01-01 09:30:43.193,098c40a3,1,Bid,151.28,43
2025-01-01 09:30:43.204,dc73fa49,1,Ask,151.31,131
2025-01-01 09:30:43.223,21dd2707,1,Bid,151.28,16
2025-01-01 09:30:43.225,1be62c02,1,Bid,151.3,55
2025-01-01 09:30:43.233,e3f640bf,1,Bid,151.28,115
2025-01-01 09:30:43.248,5e0b1dcf,2,Ask,151.3,114
2025-01-01 09:30:43.265,9212b62e,2,Ask,151.33,72
2025-01-01 09:30:43.260,b5d1fd18,1,Bid,151.27,265
2025-01-01 09:30:43.290,a513b1ab,2,Bid,151.28,61
2025-01-01 09:30:43.280,b6c7b04d,1,Ask,151.32,76
2025-01-01 09:30:43.298,72f2cd15,1,Bid,151.25,20
2025-01-01 09:30:43.301,f5025e28,2,Ask,151.28,273
2025-01-01 09:30:43.310,fe3dd232,1,Ask,151.3,19
2025-01-01 09:30:43.322,a9f211a5,1,Bid,151.27,275
2025-01-01 09:30:43.335,dbb8d0d9,1,Ask,151.31,79
2025-01-01 09:30:43.342,4d2fd791,1,Ask,151.31,687
2025-01-01 09:30:43.350,275f8b2a,1,Ask,151.3,20
2025-01-01 09:30:43.364,8f72d15e,2,Ask,151.31,154
2025-01-01 09:30:43.381,21f5aa1d,1,Ask,151.3,315
2025-01-01 09:30:43.382,f394507d,1,Ask,151.29,429
2025-01-01 09:30:43.391,2c7131a1,1,Ask,151.28,247
2025-01-01 09:30:43.402,10e4ebbb,1,Ask,151.28,80
2025-01-01 09:30:43.410,df32345b,1,Bid,151.24,94
2025-01-01 09:30:43.428,fbe298af,1,Bid,151.26,32
2025-01-01 09:30:43.438,04141272,1,Ask,151.28,166
2025-01-01 09:30:43.444,8d5067a6,3,Ask,151.28,172
2025-01-01 09:30:43.452,ac70aab6,1,Ask,151.28,91
2025-01-01 09:30:43.468,645937ad,2,Ask,151.27,72
2025-01-01 09:30:43.474,23b90b8f,1,Bid,151.23,35
2025-01-01 09:30:43.488,5032728e,1,Ask,151.26,248
2025-01-01 09:30:43.494,71d9a258,2,Bid,151.23,69
2025-01-01 09:30:43.507,7c850f4c,1,Ask,151.26,236
2025-01-01 09:30:43.514,c80c9a46,1,Bid,151.25,43
2025-01-01 09:30:43.522,aa833bfc,1,Bid,151.2,96
2025-01-01 09:30:43.545,953f06e6,1,Ask,151.22,20
2025-01-01 09:30:43.543,823fa7b8,1,Ask,151.21,109
2025-01-01 09:30:43.554,45ac3269,1,Bid,151.19,39
2025-01-01 09:30:43.561,e03960a7,1,Ask,151.22,33
2025-01-01 09:30:43.574,612345c2,1,Ask,151.22,456
2025-01-01 09:30:43.584,6dc1773f,1,Ask,151.22,1023
2025-01-01 09:30:43.591,17702b95,1,Bid,151.2,187
2025-01-01 09:30:43.600,e8f1c7f6,1,Bid,151.18,41
2025-01-01 09:30:43.614,21212939,1,Ask,151.23,726
2025-01-01 09:30:43.627,d95d81aa,3,Ask,151.25,159
2025-01-01 09:30:43.633,2e9dda8b,1,Ask,151.23,318
2025-01-01 09:30:43.641,777a2dff,2,Bid,151.19,49
2025-01-01 09:30:43.655,298b8533,1,Ask,151.2,18
2025-01-01 09:30:43.660,590a530e,2,Ask,151.21,133
2025-01-01 09:30:43.672,2b052007,1,Bid,151.19,230
2025-01-01 09:30:43.680,6de071a4,1,Bid,151.2,111
2025-01-01 09:30:43.691,89c6d2f7,1,Ask,151.23,29
2025-01-01 09:30:43.701,0b909164,1,Ask,151.24,180
2025-01-01 09:30:43.712,1c6f5a9f,2,Ask,151.23,44
2025-01-01 09:30:43.720,0714ab1b,1,Bid,151.22,75
2025-01-01 09:30:43.732,244110ea,2,Ask,151.24,256
2025-01-01 09:30:43.743,cdc24861,2,Bid,151.22,76
2025-01-01 09:30:43.753,7673b2ac,2,Bid,151.24,50
2025-01-01 09:30:43.762,abf1f930,2,Bid,151.23,75
2025-01-01 09:30:43.779,e7e6cf2e,1,Bid,151.22,567
2025-01-01 09:30:43.780,dd822bd4,2,Bid,151.23,33
2025-01-01 09:30:43.793,cdfbd5e2,2,Bid,151.24,329
2025-01-01 09:30:43.800,9b93e4cb,1,Ask,151.28,154
2025-01-01 09:30:43.810,0f6e201d,2,Bid,151.22,180
2025-01-01 09:30:43.824,b305ddc2,2,Ask,151.26,136
2025-01-01 09:30:43.834,497cd9ca,1,Ask,151.26,372
2025-01-01 09:30:43.850,d346195a,1,Bid,151.24,26
2025-01-01 09:30:43.854,93dd3080,2,Bid,151.23,136
2025-01-01 09:30:43.876,306a57bf,1,Ask,151.26,121
2025-01-01 09:30:43.870,b1945993,3,Bid,151.22,66
2025-01-01 09:30:43.880,3287070b,1,Ask,151.23,154
2025-01-01 09:30:43.890,33d089bf,1,Bid,151.2,83
2025-01-01 09:30:43.901,1378f799,1,Bid,151.18,111
2025-01-01 09:30:43.913,5e7c1286,2,Ask,151.22,104
2025-01-01 09:30:43.925,77367a53,1,Bid,151.21,111
2025-01-01 09:30:43.930,591d7506,1,Ask,151.24,51
2025-01-01 09:30:43.954,eddc8b4a,1,Bid,151.2,94
2025-01-01 09:30:43.959,89b6bdca,1,Ask,151.24,1196
2025-01-01 09:30:43.961,5d5669d5,1,Bid,151.2,59
2025-01-01 09:30:43.970,1e00fec7,1,Bid,151.22,286
2025-01-01 09:30:43.980,7835032b,2,Bid,151.21,195
2025-01-01 09:30:43.990,4ffd69a7,1,Ask,151.22,78
2025-01-01 09:30:44.000,6fb4fa98,1,Bid,151.19,166
2025-01-01 09:30:44.013,58160558,2,Bid,151.19,109
2025-01-01 09:30:44.021,ef34fa50,1,Ask,151.22,134
2025-01-01 09:30:44.032,980be478,1,Ask,151.23,207
2025-01-01 09:30:44.062,a63de241,1,Ask,151.23,156
2025-01-01 09:30:44.055,464e290b,1,Ask,151.21,58
2025-01-01 09:30:44.074,be386893,2,Bid,151.19,184
2025-01-01 09:30:44.070,cffa33f8,1,Bid,151.19,119
2025-01-01 09:30:44.082,525db3fc,1,Bid,151.18,83
2025-01-01 09:30:44.094,c325a685,2,Bid,151.17,105
2025-01-01 09:30:44.100,e3c23e4b,1,Bid,151.19,271
2025-01-01 09:30:44.110,39d3a067,1,Ask,151.21,36
2025-01-01 09:30:44.125,96a7c12a,1,Bid,151.2,23
2025-01-01 09:30:44.135,3982a78c,1,Ask,151.22,76
2025-01-01 09:30:44.142,ce4da8fd,3,Ask,151.22,46
2025-01-01 09:30:44.153,2c82faac,2,Ask,151.23,120
2025-01-01 09:30:44.162,46687fc8,1,Bid,151.21,27
2025-01-01 09:30:44.170,bfe0ee24,1,Bid,151.2,36
2025-01-01 09:30:44.182,744ef516,2,Bid,151.19,366
2025-01-01 09:30:44.190,0a59744b,2,Bid,151.21,150
2025-01-01 09:30:44.200,aa545e48,3,Ask,151.23,129
2025-01-01 09:30:44.225,48480e6c,1,Bid,151.2,139
2025-01-01 09:30:44.224,639148f6,1,Bid,151.21,104
2025-01-01 09:30:44.236,c6414ee5,3,Bid,151.21,119
2025-01-01 09:30:44.241,0da06c58,1,Ask,151.23,15
2025-01-01 09:30:44.252,3c774a05,3,Ask,151.25,439
2025-01-01 09:30:44.261,11a63b27,1,Bid,151.21,92
2025-01-01 09:30:44.270,cda274a1,2,Bid,151.2,85
2025-01-01 09:30:44.280,1455bfab,1,Ask,151.23,212
2025-01-01 09:30:44.297,3e6eadae,1,Bid,151.19,619
2025-01-01 09:30:44.305,a722cc0a,1,Ask,151.23,50
2025-01-01 09:30:44.313,f29ca035,2,Ask,151.23,97
2025-01-01 09:30:44.323,3c8feb3a,1,Ask,151.24,75
2025-01-01 09:30:44.342,0d56f50c,3,Bid,151.21,152
2025-01-01 09:30:44.340,13aebfb9,1,Bid,151.2,179
2025-01-01 09:30:44.351,e1ed6979,2,Ask,151.22,269
2025-01-01 09:30:44.362,e057a366,1,Ask,151.23,14
2025-01-01 09:30:44.377,64b1041a,1,Ask,151.21,371
2025-01-01 09:30:44.404,691ab0eb,1,Bid,151.19,184
2025-01-01 09:30:44.391,85976903,2,Bid,151.19,167
2025-01-01 09:30:44.410,2f50f095,1,Bid,151.19,45
2025-01-01 09:30:44.418,868e1c81,2,Bid,151.21,33
2025-01-01 09:30:44.421,e4307f9f,1,Ask,151.23,75
2025-01-01 09:30:44.432,8080a1d2,1,Bid,151.2,122
2025-01-01 09:30:44.442,ffb39657,1,Bid,151.19,31
2025-01-01 09:30:44.469,c905cd3b,1,Bid,151.18,198
2025-01-01 09:30:44.460,a391efb3,2,Ask,151.21,666
2025-01-01 09:30:44.478,0ab99d86,2,Ask,151.2,34
2025-01-01 09:30:44.482,ed8b9351,2,Ask,151.2,83
2025-01-01 09:30:44.496,82e117f7,1,Bid,151.16,23
2025-01-01 09:30:44.502,a843b5b5,3,Bid,151.16,85
2025-01-01 09:30:44.514,af74137f,2,Ask,151.2,15
2025-01-01 09:30:44.528,5c3676db,1,Ask,151.19,70
2025-01-01 09:30:44.538,ba9757c2,2,Bid,151.15,13
2025-01-01 09:30:44.550,6b3c0f8e,1,Ask,151.18,671
2025-01-01 09:30:44.550,f3ea02bc,1,Bid,151.16,16
2025-01-01 09:30:44.565,6ac12ebf,2,Ask,151.19,66
2025-01-01 09:30:44.570,faa8184e,3,Ask,151.2,277
2025-01-01 09:30:44.582,f3df3665,1,Ask,151.2,213
2025-01-01 09:30:44.593,839ae4d5,1,Ask,151.21,331
