UserID,LogDate,AppOpens,MinutesActive
10901,2023-03-03,8,16.3
10901,2023-03-27,4,38.7
10901,2023-03-01,9,34.3
10901,2023-03-31,1,43.5
10901,2023-03-19,3,16.3
10901,2023-03-13,6,43.9
10901,2023-03-29,3,5.9
10901,2023-03-08,6,39.2
10903,2023-03-07,9,25.1
10903,2023-03-22,4,10.1
10903,2023-03-02,1,36.9
10903,2023-03-04,8,19.2
10903,2023-03-14,8,19.6
10904,2023-03-28,9,12.6
10904,2023-03-18,6,41.3
10904,2023-03-25,6,28.5
10904,2023-03-23,9,42.9
10905,2023-03-06,6,35.8
10905,2023-03-08,4,2.1
10905,2023-03-05,2,9.1
10905,2023-03-25,8,21.4
10905,2023-03-02,2,42.1
10905,2023-03-24,4,22.4
10906,2023-03-05,8,33.5
10906,2023-03-18,3,21.1
10906,2023-03-07,9,23.2
10906,2023-03-15,4,15.6
10906,2023-03-11,1,26.5
10906,2023-03-24,8,41.4
10906,2023-03-19,8,3.7
10906,2023-03-10,9,5.5
10906,2023-03-25,8,37.7
10906,2023-03-29,5,44.2
10906,2023-03-23,4,4.0
10906,2023-03-27,6,23.3
10906,2023-03-21,4,12.6
10907,2023-03-17,9,9.3
10907,2023-03-20,3,35.5
10907,2023-03-01,4,22.8
10907,2023-03-31,4,40.2
10907,2023-03-27,3,42.5
10907,2023-03-07,7,33.3
10907,2023-03-08,2,40.6
10907,2023-03-04,9,10.4
10907,2023-03-19,1,32.6
10907,2023-03-02,6,7.1
10907,2023-03-18,4,30.4
10907,2023-03-28,8,4.3
10907,2023-03-14,4,27.0
10907,2023-03-13,5,11.1
10907,2023-03-09,1,17.6
10907,2023-03-06,1,38.9
10907,2023-03-29,1,20.3
10907,2023-03-05,6,29.9
10907,2023-03-22,4,23.7
10908,2023-03-05,5,10.0
10908,2023-03-06,4,16.7
10908,2023-03-03,7,12.9
10908,2023-03-20,9,42.0
10908,2023-03-27,7,17.6
10908,2023-03-04,2,37.2
10908,2023-03-24,4,27.1
10908,2023-03-22,9,36.0
10908,2023-03-15,6,3.6
10908,2023-03-30,4,37.3
10908,2023-03-08,5,21.6
10908,2023-03-12,7,10.4
10908,2023-03-13,3,33.0
10908,2023-03-23,8,2.4
10908,2023-03-28,4,38.0
10908,2023-03-17,5,12.5
10908,2023-03-02,1,20.6
10908,2023-03-31,4,11.0
10908,2023-03-25,5,29.2
10908,2023-03-11,4,35.4
10908,2023-03-07,6,14.3
10909,2023-03-22,5,11.3
10909,2023-03-25,7,21.9
10909,2023-03-09,3,38.4
10909,2023-03-04,8,36.0
10909,2023-03-02,5,14.0
10909,2023-03-12,3,5.7
10909,2023-03-01,3,27.2
10909,2023-03-26,3,40.1
10909,2023-03-16,7,4.3
10909,2023-03-21,3,20.4
10909,2023-03-11,3,20.9
10909,2023-03-30,1,5.9
10909,2023-03-23,3,33.7
10909,2023-03-15,5,18.3
10910,2023-03-02,3,24.2
10910,2023-03-10,4,22.2
10910,2023-03-26,1,39.4
10910,2023-03-03,2,40.3
10910,2023-03-15,1,11.3
10910,2023-03-28,2,15.2
10910,2023-03-12,5,20.1
10910,2023-03-21,5,12.4
10910,2023-03-01,8,31.5
10910,2023-03-17,3,42.2
10910,2023-03-11,9,16.9
10910,2023-03-19,8,6.4
10910,2023-03-29,9,38.9
10911,2023-03-20,7,9.1
10911,2023-03-02,2,35.9
10911,2023-03-11,2,45.0
10911,2023-03-29,3,42.9
10911,2023-03-12,1,19.9
10911,2023-03-06,7,20.0
10911,2023-03-18,3,19.4
10911,2023-03-30,2,17.4
10911,2023-03-26,5,34.2
10911,2023-03-10,6,8.3
10911,2023-03-15,3,17.7
10911,2023-03-08,7,19.7
10911,2023-03-17,9,32.1
10911,2023-03-01,7,10.0
10911,2023-03-31,1,32.4
10911,2023-03-21,4,36.3
10911,2023-03-19,1,39.5
10911,2023-03-13,8,35.8
10912,2023-03-20,8,15.8
10912,2023-03-24,3,34.7
10912,2023-03-03,8,30.5
10912,2023-03-09,5,17.0
10912,2023-03-30,2,34.5
10912,2023-03-12,4,28.1
10912,2023-03-13,1,38.4
10912,2023-03-31,7,21.6
10912,2023-03-16,3,7.3
10912,2023-03-26,7,15.4
10912,2023-03-11,5,15.2
10912,2023-03-25,8,37.3
10913,2023-03-07,2,7.8
10913,2023-03-03,8,15.7
10913,2023-03-25,5,44.2
10913,2023-03-17,9,28.9
10916,2023-03-03,6,40.2
10916,2023-03-27,2,9.6
10916,2023-03-26,1,28.9
10916,2023-03-08,9,39.6
10916,2023-03-19,3,3.8
10916,2023-03-16,7,29.1
10916,2023-03-22,6,13.3
10916,2023-03-13,8,12.2
10916,2023-03-23,1,17.8
10916,2023-03-07,9,14.5
10916,2023-03-28,3,39.5
10916,2023-03-20,1,27.0
10916,2023-03-25,6,12.9
10916,2023-03-09,8,25.0
10916,2023-03-04,1,41.5
10916,2023-03-12,1,12.9
10916,2023-03-14,2,38.5
10916,2023-03-30,9,26.3
10916,2023-03-17,7,8.9
10916,2023-03-21,3,26.0
10916,2023-03-02,9,37.0
10916,2023-03-06,6,38.4
10916,2023-03-18,8,8.3
10917,2023-03-10,5,34.6
10917,2023-03-01,7,36.4
10917,2023-03-17,4,15.4
10917,2023-03-21,2,39.4
10917,2023-03-12,8,4.4
10917,2023-03-29,4,28.3
10917,2023-03-31,9,24.3
10917,2023-03-25,1,39.6
10917,2023-03-11,8,23.8
10917,2023-03-14,1,22.5
10918,2023-03-04,8,21.4
10918,2023-03-27,4,25.7
10919,2023-03-14,5,31.7
10919,2023-03-29,6,4.2
10919,2023-03-25,8,27.2
10919,2023-03-04,1,40.7
10919,2023-03-28,9,9.4
10919,2023-03-13,3,36.2
10919,2023-03-19,3,28.6
10919,2023-03-21,6,11.3
10919,2023-03-22,4,10.9
10919,2023-03-08,3,8.5
10919,2023-03-06,3,7.1
10919,2023-03-02,2,7.5
10919,2023-03-01,3,23.6
10919,2023-03-30,8,17.6
10919,2023-03-05,6,40.5
10919,2023-03-12,7,36.8
10919,2023-03-09,6,32.5
10919,2023-03-20,6,43.3
10919,2023-03-16,3,39.4
10919,2023-03-24,2,2.9
10920,2023-03-18,5,7.4
10920,2023-03-15,6,16.8
10921,2023-03-28,2,13.3
10921,2023-03-02,1,5.2
10921,2023-03-17,9,40.7
10921,2023-03-04,7,10.7
10922,2023-03-17,9,6.4
10922,2023-03-29,4,21.9
10922,2023-03-10,6,22.6
10922,2023-03-30,8,2.4
10922,2023-03-12,9,5.8
10922,2023-03-22,2,35.6
10922,2023-03-04,8,7.1
10922,2023-03-27,1,43.9
10922,2023-03-07,8,19.6
10922,2023-03-06,6,36.9
10922,2023-03-11,1,39.5
10924,2023-03-26,2,23.6
10924,2023-03-27,3,6.8
10924,2023-03-06,1,15.6
10924,2023-03-22,1,7.7
10924,2023-03-12,4,40.8
10924,2023-03-08,6,4.9
10924,2023-03-31,4,35.0
10924,2023-03-23,1,44.8
10924,2023-03-05,6,6.0
10924,2023-03-16,9,18.9
10924,2023-03-14,7,9.9
10924,2023-03-10,1,34.4
10924,2023-03-13,5,6.5
10925,2023-03-23,6,32.3
10925,2023-03-03,3,40.3
10925,2023-03-08,6,24.7
10925,2023-03-14,8,32.9
10925,2023-03-01,5,35.8
10925,2023-03-19,5,39.1
10925,2023-03-12,7,27.6
10925,2023-03-15,8,13.8
10925,2023-03-11,9,10.6
10925,2023-03-29,9,40.4
10925,2023-03-25,3,22.3
10925,2023-03-04,4,4.6
10925,2023-03-09,7,11.1
10925,2023-03-18,8,32.5
10925,2023-03-31,8,10.7
10925,2023-03-26,4,30.1
10925,2023-03-30,7,9.3
10925,2023-03-22,8,41.5
10925,2023-03-27,8,14.0
10926,2023-03-11,7,39.1
10926,2023-03-28,4,35.5
10926,2023-03-03,7,26.2
10926,2023-03-08,7,40.0
10926,2023-03-17,1,35.1
10926,2023-03-24,6,29.5
10926,2023-03-19,6,12.5
10926,2023-03-31,4,43.0
10926,2023-03-09,9,25.1
10926,2023-03-05,6,40.5
10926,2023-03-27,1,28.1
10926,2023-03-13,5,26.2
10926,2023-03-23,5,43.3
10926,2023-03-12,5,20.1
10926,2023-03-16,6,19.9
10926,2023-03-04,4,21.8
10926,2023-03-10,1,37.3
10926,2023-03-21,5,14.7
10926,2023-03-14,9,21.1
10926,2023-03-01,3,7.1
10927,2023-03-13,9,21.0
10927,2023-03-04,2,35.4
10927,2023-03-20,7,3.1
10927,2023-03-27,3,28.9
10927,2023-03-31,8,20.5
10927,2023-03-21,5,2.8
10927,2023-03-16,7,13.2
10928,2023-03-10,7,17.4
10928,2023-03-22,4,30.0
10928,2023-03-09,3,26.1
10928,2023-03-25,2,15.9
10928,2023-03-05,3,16.2
10928,2023-03-17,3,5.2
10928,2023-03-07,4,21.0
10928,2023-03-08,8,25.3
10928,2023-03-02,2,13.3
10928,2023-03-03,1,28.9
10928,2023-03-26,9,5.8
10928,2023-03-31,4,3.8
10928,2023-03-29,9,37.8
10929,2023-03-18,1,9.1
10929,2023-03-02,3,5.6
10929,2023-03-08,1,35.2
10929,2023-03-03,4,43.9
10929,2023-03-06,7,30.7
10929,2023-03-07,8,44.1
10929,2023-03-26,4,37.6
10929,2023-03-13,7,38.5
10929,2023-03-20,2,7.7
10929,2023-03-25,6,31.3
10929,2023-03-04,1,21.4
10929,2023-03-16,6,8.9
10929,2023-03-05,2,44.1
10929,2023-03-28,8,12.4
10929,2023-03-19,3,22.2
10929,2023-03-10,3,28.4
10929,2023-03-17,5,18.9
10929,2023-03-29,7,26.9
10929,2023-03-15,4,17.2
10929,2023-03-23,3,10.8
10929,2023-03-22,4,2.1
10929,2023-03-01,1,30.8
10929,2023-03-11,8,34.1
10930,2023-03-21,2,12.9
10930,2023-03-16,5,42.3
10930,2023-03-29,7,41.9
10930,2023-03-31,7,5.6
10930,2023-03-03,3,38.9
10930,2023-03-18,3,40.9
10930,2023-03-27,5,4.7
10930,2023-03-25,6,5.4
10930,2023-03-22,7,4.7
10930,2023-03-13,5,31.8
10930,2023-03-15,8,42.2
10930,2023-03-23,3,39.8
10930,2023-03-11,2,5.9
10930,2023-03-09,6,30.6
10930,2023-03-30,4,37.7
10930,2023-03-20,5,41.7
10930,2023-03-07,3,41.0
10930,2023-03-28,8,5.6
10930,2023-03-19,5,6.0
10930,2023-03-04,3,26.2
10930,2023-03-14,6,37.1
10930,2023-03-08,6,38.6
10930,2023-03-10,5,4.6
10931,2023-03-15,7,30.9
10931,2023-03-11,3,42.2
10931,2023-03-05,5,4.7
10931,2023-03-26,2,3.0
10931,2023-03-31,3,18.1
10931,2023-03-02,4,39.9
10931,2023-03-14,6,36.5
10931,2023-03-22,3,8.7
10931,2023-03-04,2,6.7
10931,2023-03-27,8,20.0
10931,2023-03-29,2,24.9
10931,2023-03-19,1,40.9
10931,2023-03-16,1,10.5
10931,2023-03-08,9,37.3
10931,2023-03-24,9,28.7
10931,2023-03-09,8,9.1
10932,2023-03-10,1,35.6
10932,2023-03-13,4,32.3
10932,2023-03-22,5,18.5
10932,2023-03-27,9,36.2
10932,2023-03-18,9,33.2
10932,2023-03-03,8,31.6
10932,2023-03-24,8,20.6
10932,2023-03-29,8,37.1
10933,2023-03-06,6,40.1
10933,2023-03-23,9,6.5
10933,2023-03-16,7,7.0
10933,2023-03-29,5,41.6
10933,2023-03-27,6,7.5
10933,2023-03-09,9,44.6
10934,2023-03-27,3,35.6
10934,2023-03-06,8,23.6
10934,2023-03-29,9,31.2
10934,2023-03-08,3,27.5
10934,2023-03-19,7,9.3
10934,2023-03-09,1,32.2
10934,2023-03-14,1,10.1
10934,2023-03-11,6,27.8
10934,2023-03-01,6,8.0
10934,2023-03-17,1,38.4
10934,2023-03-04,3,13.6
10934,2023-03-23,9,44.3
10934,2023-03-31,5,6.7
10934,2023-03-16,3,7.1
10934,2023-03-12,9,3.2
10934,2023-03-30,1,30.8
10934,2023-03-07,5,12.5
10935,2023-03-31,6,17.3
10935,2023-03-17,1,9.3
10935,2023-03-14,4,14.2
10935,2023-03-10,5,3.4
10935,2023-03-23,1,5.1
10935,2023-03-20,9,32.3
10935,2023-03-27,6,27.6
10935,2023-03-11,2,8.7
10935,2023-03-06,5,26.0
10935,2023-03-12,7,38.0
10935,2023-03-18,4,10.8
10935,2023-03-02,7,23.3
10935,2023-03-16,7,27.1
10935,2023-03-08,7,10.0
10935,2023-03-30,9,39.7
10935,2023-03-04,9,35.1
10935,2023-03-28,2,8.3
10936,2023-03-04,6,32.5
10936,2023-03-09,2,44.7
10936,2023-03-28,8,34.9
10936,2023-03-30,2,39.8
10936,2023-03-02,2,23.8
10936,2023-03-14,6,7.0
10936,2023-03-22,4,43.3
10936,2023-03-01,1,19.2
10936,2023-03-20,1,27.5
10936,2023-03-16,7,37.9
10936,2023-03-27,3,17.1
10936,2023-03-13,6,14.0
10936,2023-03-08,9,5.0
10936,2023-03-10,4,9.1
10936,2023-03-26,6,21.2
10936,2023-03-03,6,36.0
10936,2023-03-29,7,36.2
10936,2023-03-07,7,26.6
10936,2023-03-15,6,39.9
10936,2023-03-25,9,30.3
10936,2023-03-05,7,35.1
10936,2023-03-23,7,22.1
10936,2023-03-24,9,36.4
10936,2023-03-12,5,4.9
10938,2023-03-16,5,22.2
10938,2023-03-10,6,26.7
10938,2023-03-28,8,32.2
10938,2023-03-20,8,34.5
10938,2023-03-24,5,2.5
10938,2023-03-01,5,2.1
10938,2023-03-23,6,25.5
10938,2023-03-19,3,5.6
10938,2023-03-12,7,34.3
10938,2023-03-27,5,37.3
10938,2023-03-09,3,41.4
10938,2023-03-15,4,14.2
10938,2023-03-07,7,28.5
10938,2023-03-25,2,7.5
10938,2023-03-06,8,42.3
10938,2023-03-21,9,43.7
10938,2023-03-08,6,3.6
10938,2023-03-02,7,27.2
10938,2023-03-03,3,36.8
10938,2023-03-26,6,4.9
10938,2023-03-17,8,17.5
10938,2023-03-31,6,20.6
10939,2023-03-24,5,15.5
10940,2023-03-14,5,25.5
10940,2023-03-26,3,9.9
10940,2023-03-18,7,25.0
10940,2023-03-25,9,8.3
10940,2023-03-01,8,4.0
10940,2023-03-22,5,15.1
10940,2023-03-08,9,35.8
10940,2023-03-19,3,24.0
10940,2023-03-23,5,25.7
10940,2023-03-24,9,15.2
10940,2023-03-07,6,35.0
10940,2023-03-28,9,34.6
10940,2023-03-17,3,10.6
10940,2023-03-29,5,26.0
10941,2023-03-12,4,16.6
10941,2023-03-27,5,32.0
10941,2023-03-13,3,9.7
10941,2023-03-30,2,10.8
10942,2023-03-14,9,25.2
10942,2023-03-11,8,16.4
10942,2023-03-06,4,38.1
10942,2023-03-03,7,27.9
10942,2023-03-23,5,8.0
10942,2023-03-26,5,40.8
10942,2023-03-18,7,29.7
10942,2023-03-21,6,2.9
10942,2023-03-15,7,5.6
10942,2023-03-05,7,39.6
10942,2023-03-16,6,27.1
10942,2023-03-19,4,25.5
10942,2023-03-17,9,5.1
10942,2023-03-28,8,8.2
10942,2023-03-04,6,4.9
10942,2023-03-09,1,21.0
10943,2023-03-18,4,38.3
10943,2023-03-27,1,21.9
10943,2023-03-17,5,36.8
10943,2023-03-25,5,35.7
10943,2023-03-28,2,5.7
10944,2023-03-17,3,8.3
10944,2023-03-06,2,13.7
10944,2023-03-25,2,30.3
10944,2023-03-30,8,32.6
10944,2023-03-19,9,43.6
10944,2023-03-02,9,22.2
10944,2023-03-24,9,5.2
10944,2023-03-07,9,21.6
10944,2023-03-04,3,38.7
10944,2023-03-03,3,36.9
10944,2023-03-11,2,30.4
10944,2023-03-26,6,17.5
10944,2023-03-22,8,5.4
10944,2023-03-09,6,8.8
10944,2023-03-05,3,18.1
10944,2023-03-16,6,21.8
10944,2023-03-29,4,10.1
10944,2023-03-27,2,14.4
10944,2023-03-14,3,22.0
10944,2023-03-31,3,4.0
10944,2023-03-10,8,42.0
10944,2023-03-15,7,28.4
10944,2023-03-28,3,26.5
10944,2023-03-08,2,43.7
10947,2023-03-23,5,13.0
10947,2023-03-07,3,21.8
10947,2023-03-30,7,36.0
10947,2023-03-28,9,10.1
10947,2023-03-14,8,26.0
10947,2023-03-22,3,34.5
10947,2023-03-25,4,41.0
10947,2023-03-13,9,35.2
10947,2023-03-12,5,41.4
10947,2023-03-31,3,21.2
10947,2023-03-18,7,2.7
10947,2023-03-29,7,29.8
10947,2023-03-05,5,24.5
10947,2023-03-08,6,18.4
10947,2023-03-02,4,10.0
10947,2023-03-03,1,8.2
10947,2023-03-17,3,21.5
10947,2023-03-01,4,9.8
10948,2023-03-19,4,20.9
10948,2023-03-08,8,5.6
10948,2023-03-21,9,2.8
10948,2023-03-10,2,10.2
10948,2023-03-25,2,6.9
10948,2023-03-26,3,20.7
10948,2023-03-18,6,15.4
10948,2023-03-24,6,37.5
10948,2023-03-16,5,21.2
10949,2023-03-23,5,44.0
10949,2023-03-27,9,2.7
10949,2023-03-18,9,11.2
10949,2023-03-07,1,11.6
10949,2023-03-21,8,39.0
10950,2023-03-27,1,26.2
10950,2023-03-03,1,6.6
10950,2023-03-10,8,2.3
10950,2023-03-06,5,13.6
10950,2023-03-17,1,24.3
10950,2023-03-16,5,24.1
10950,2023-03-12,7,9.5
10950,2023-03-23,2,30.8
10950,2023-03-14,9,27.1
10950,2023-03-29,5,30.3
10950,2023-03-25,2,24.0
10950,2023-03-08,5,10.3
10950,2023-03-24,6,28.3
10950,2023-03-22,9,3.3
10950,2023-03-01,2,28.5
10950,2023-03-26,2,15.7
10950,2023-03-15,2,13.3
10951,2023-03-23,6,30.8
10951,2023-03-13,8,25.9
10951,2023-03-09,4,40.5
10951,2023-03-03,7,17.1
10951,2023-03-29,2,6.8
10951,2023-03-18,6,12.3
10951,2023-03-15,5,19.1
10951,2023-03-08,3,3.9
10951,2023-03-16,1,19.1
10951,2023-03-12,7,22.5
10952,2023-03-16,2,33.3
10952,2023-03-20,3,4.3
10952,2023-03-27,7,16.4
10952,2023-03-11,3,29.7
10952,2023-03-21,7,6.5
10952,2023-03-23,7,24.3
10952,2023-03-09,4,13.1
10952,2023-03-25,6,23.1
10952,2023-03-01,1,20.2
10952,2023-03-06,3,39.9
10952,2023-03-31,7,28.5
10952,2023-03-28,3,27.3
10952,2023-03-07,5,22.6
10952,2023-03-04,3,2.1
10952,2023-03-15,8,34.5
10952,2023-03-14,7,15.1
10952,2023-03-24,2,8.0
10952,2023-03-29,3,24.8
10952,2023-03-08,5,38.4
10952,2023-03-13,7,20.0
10952,2023-03-26,1,15.9
10953,2023-03-28,6,45.0
10953,2023-03-08,9,2.9
10953,2023-03-19,5,39.9
10953,2023-03-21,9,34.7
10953,2023-03-13,6,22.2
10953,2023-03-24,2,27.7
10953,2023-03-07,2,20.0
10953,2023-03-03,5,13.8
10953,2023-03-10,7,5.6
10953,2023-03-06,3,15.0
10953,2023-03-05,3,43.2
10953,2023-03-04,6,21.3
10953,2023-03-30,1,15.3
10954,2023-03-17,1,25.4
10954,2023-03-09,5,38.9
10954,2023-03-19,7,3.4
10954,2023-03-23,9,29.3
10954,2023-03-11,3,26.1
10954,2023-03-31,3,10.4
10954,2023-03-03,2,27.4
10954,2023-03-20,3,34.9
10954,2023-03-04,5,30.6
10956,2023-03-07,4,38.0
10956,2023-03-04,6,9.3
10956,2023-03-15,5,11.9
10956,2023-03-24,9,24.8
10956,2023-03-01,4,2.0
10956,2023-03-20,4,9.3
10956,2023-03-03,9,12.3
10956,2023-03-10,2,20.8
10956,2023-03-14,8,3.4
10956,2023-03-26,1,42.3
10956,2023-03-12,7,11.0
10957,2023-03-19,3,11.4
10957,2023-03-24,2,23.7
10957,2023-03-25,5,40.8
10957,2023-03-12,5,4.4
10957,2023-03-26,7,16.6
10957,2023-03-04,8,2.4
10957,2023-03-09,1,3.3
10957,2023-03-06,6,37.1
10957,2023-03-17,1,6.1
10957,2023-03-31,1,24.0
10957,2023-03-14,5,44.1
10957,2023-03-18,1,24.2
10957,2023-03-11,6,37.1
10957,2023-03-22,6,37.1
10957,2023-03-07,9,10.6
10957,2023-03-29,5,21.9
10957,2023-03-05,9,26.5
10957,2023-03-01,6,2.8
10957,2023-03-10,9,33.9
10957,2023-03-23,7,6.2
10957,2023-03-03,1,4.3
10958,2023-03-15,2,25.6
10958,2023-03-13,8,8.5
10958,2023-03-02,2,30.1
10958,2023-03-20,1,3.9
10958,2023-03-18,1,26.8
10958,2023-03-28,5,29.4
10958,2023-03-04,1,26.0
10958,2023-03-31,6,17.4
10958,2023-03-24,3,3.1
10958,2023-03-22,7,17.1
10958,2023-03-27,1,8.7
10958,2023-03-12,7,34.8
10958,2023-03-21,6,26.1
10958,2023-03-23,9,18.9
10958,2023-03-09,4,26.2
10960,2023-03-21,9,16.1
10960,2023-03-29,1,37.3
10960,2023-03-23,7,41.7
10960,2023-03-07,6,20.4
10960,2023-03-01,6,7.5
10960,2023-03-20,7,9.2
10960,2023-03-09,4,39.3
10960,2023-03-14,3,3.5
10960,2023-03-04,5,32.4
10960,2023-03-30,3,16.5
10960,2023-03-26,3,8.1
10960,2023-03-12,2,38.6
10960,2023-03-25,6,44.0
10960,2023-03-27,6,30.6
10960,2023-03-16,1,23.8
10960,2023-03-08,6,39.1
10960,2023-03-10,3,36.2
10960,2023-03-18,5,38.1
10960,2023-03-02,1,3.7
10960,2023-03-24,7,5.0
10960,2023-03-13,8,28.4
10960,2023-03-05,3,36.0
10960,2023-03-06,1,44.4
10961,2023-03-05,5,12.6
10961,2023-03-07,7,10.5
10961,2023-03-14,7,10.3
10961,2023-03-31,9,10.5
10962,2023-03-16,1,22.4
10962,2023-03-04,3,21.9
10962,2023-03-21,5,43.8
10962,2023-03-20,7,43.0
10962,2023-03-19,4,35.5
10962,2023-03-23,6,37.4
10962,2023-03-26,7,31.6
10962,2023-03-05,7,17.1
10962,2023-03-24,5,29.8
10962,2023-03-01,4,6.5
10962,2023-03-29,1,28.3
10962,2023-03-06,4,21.5
10962,2023-03-15,8,21.9
10962,2023-03-17,6,43.8
10962,2023-03-08,5,23.6
10962,2023-03-18,4,27.7
10962,2023-03-13,5,4.5
10962,2023-03-03,7,41.5
10962,2023-03-22,3,19.9
10962,2023-03-25,9,28.2
10963,2023-03-18,6,23.5
10963,2023-03-11,9,19.7
10963,2023-03-24,3,30.3
10963,2023-03-16,9,20.5
10963,2023-03-10,7,40.8
10963,2023-03-28,2,24.1
10963,2023-03-14,1,4.0
10963,2023-03-09,7,15.0
10963,2023-03-23,7,18.7
10963,2023-03-27,8,8.6
10963,2023-03-02,3,29.4
10963,2023-03-07,6,22.8
10963,2023-03-30,8,22.5
10963,2023-03-25,9,42.2
10963,2023-03-17,4,18.7
10963,2023-03-21,1,35.5
10963,2023-03-08,3,2.2
10963,2023-03-04,7,44.8
10963,2023-03-20,2,18.8
10963,2023-03-15,3,37.0
10963,2023-03-22,3,3.0
10963,2023-03-03,5,6.6
10963,2023-03-26,4,43.6
10963,2023-03-05,9,13.8
10963,2023-03-29,9,10.8
10963,2023-03-01,3,27.7
10965,2023-03-29,3,33.9
10965,2023-03-25,8,35.5
10965,2023-03-12,4,33.5
10965,2023-03-03,8,18.0
10965,2023-03-23,1,17.4
10965,2023-03-08,6,25.4
10965,2023-03-02,3,26.9
10965,2023-03-20,8,3.7
10965,2023-03-21,4,26.3
10965,2023-03-07,4,36.7
10965,2023-03-26,5,15.5
10965,2023-03-18,4,28.4
10965,2023-03-05,7,44.0
10965,2023-03-04,4,22.4
10965,2023-03-15,1,33.0
10965,2023-03-31,6,16.8
10965,2023-03-14,1,29.0
10965,2023-03-17,7,9.9
10965,2023-03-13,6,19.8
10965,2023-03-19,5,11.3
10965,2023-03-27,6,40.2
10965,2023-03-28,3,38.3
10966,2023-03-13,1,13.8
10967,2023-03-08,8,38.4
10967,2023-03-24,3,39.7
10967,2023-03-03,7,18.3
10967,2023-03-01,2,25.7
10967,2023-03-16,4,17.6
10967,2023-03-26,3,28.9
10967,2023-03-17,8,19.4
10967,2023-03-15,4,26.9
10967,2023-03-23,8,42.3
10967,2023-03-14,7,30.3
10967,2023-03-05,2,24.9
10967,2023-03-02,2,24.2
10967,2023-03-20,7,5.4
10967,2023-03-11,3,38.6
10967,2023-03-28,4,37.2
10967,2023-03-22,9,27.4
10967,2023-03-25,5,3.5
10967,2023-03-27,6,3.0
10967,2023-03-30,1,31.7
10968,2023-03-04,7,40.6
10969,2023-03-29,3,36.9
10969,2023-03-05,3,27.3
10969,2023-03-01,1,33.5
10969,2023-03-10,6,33.7
10969,2023-03-24,7,2.4
10969,2023-03-02,5,17.0
10969,2023-03-17,2,11.1
10969,2023-03-20,1,28.8
10969,2023-03-28,1,25.9
10969,2023-03-06,4,42.4
10970,2023-03-03,7,28.9
10972,2023-03-28,7,28.3
10972,2023-03-05,4,2.1
10972,2023-03-02,9,34.8
10972,2023-03-22,1,24.4
10972,2023-03-31,6,11.4
10972,2023-03-23,1,11.2
10972,2023-03-19,8,26.8
10973,2023-03-29,8,8.3
10973,2023-03-12,4,41.2
10973,2023-03-03,4,2.6
10973,2023-03-31,6,18.9
10973,2023-03-28,4,40.7
10973,2023-03-11,9,20.6
10973,2023-03-17,7,18.5
10973,2023-03-10,3,3.7
10973,2023-03-24,5,25.2
10973,2023-03-25,9,11.4
10973,2023-03-18,5,10.0
10973,2023-03-19,1,7.1
10973,2023-03-04,6,36.3
10973,2023-03-07,6,19.6
10973,2023-03-16,6,7.5
10973,2023-03-06,7,27.6
10973,2023-03-14,1,32.7
10975,2023-03-17,4,44.9
10975,2023-03-27,4,34.9
10975,2023-03-07,2,39.8
10975,2023-03-25,3,31.4
10975,2023-03-10,2,12.9
10975,2023-03-05,1,16.7
10975,2023-03-09,1,9.4
10975,2023-03-22,9,29.1
10975,2023-03-01,8,42.8
10975,2023-03-15,1,36.4
10975,2023-03-18,5,9.3
10975,2023-03-24,9,23.2
10975,2023-03-02,3,9.5
10975,2023-03-31,8,35.0
10975,2023-03-11,8,10.7
10975,2023-03-21,4,11.7
10975,2023-03-13,8,41.9
10975,2023-03-03,6,34.4
10975,2023-03-30,3,2.6
10975,2023-03-08,9,31.4
10975,2023-03-19,3,25.8
10976,2023-03-26,9,39.2
10976,2023-03-30,6,12.0
10976,2023-03-18,1,34.9
10976,2023-03-07,7,36.2
10976,2023-03-17,6,33.7
10976,2023-03-03,1,22.0
10976,2023-03-16,2,42.9
10976,2023-03-23,3,36.1
10976,2023-03-28,3,8.1
10976,2023-03-04,5,27.7
10976,2023-03-22,6,27.0
10976,2023-03-02,9,30.6
10977,2023-03-08,6,6.1
10977,2023-03-19,9,14.4
10977,2023-03-05,9,23.2
10977,2023-03-20,6,20.8
10977,2023-03-30,5,43.7
10977,2023-03-09,3,44.8
10977,2023-03-07,9,37.2
10977,2023-03-28,7,39.4
10977,2023-03-31,5,44.4
10977,2023-03-13,8,28.7
10977,2023-03-01,7,44.3
10977,2023-03-25,1,2.5
10977,2023-03-04,8,10.1
10977,2023-03-02,5,26.1
10977,2023-03-11,2,4.2
10977,2023-03-29,3,23.4
10978,2023-03-19,3,7.5
10978,2023-03-09,3,41.9
10978,2023-03-28,8,6.6
10978,2023-03-06,5,14.1
10978,2023-03-08,4,32.6
10978,2023-03-26,6,4.4
10979,2023-03-19,7,26.0
10980,2023-03-06,7,37.1
10980,2023-03-22,8,10.2
10980,2023-03-08,5,16.8
10980,2023-03-03,7,7.2
10980,2023-03-12,8,18.5
10980,2023-03-31,4,44.7
10980,2023-03-18,7,11.6
10980,2023-03-26,8,5.4
10980,2023-03-21,7,4.1
10980,2023-03-29,6,16.9
10980,2023-03-07,4,41.3
10980,2023-03-10,4,6.3
10980,2023-03-25,3,2.3
10980,2023-03-24,4,10.2
10980,2023-03-01,6,21.2
10980,2023-03-11,5,28.4
